"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","Individual","Duration"
158.666666666667,19.4444444444444,157.333333333333,64.7777777777778,203.888888888889,47.4444444444444,108.777777777778,76.2222222222222,183.888888888889,207.444444444444,83.7777777777778,101.444444444444,127.222222222222,190.111111111111,92.4444444444444,77.4444444444444,107.444444444444,116.888888888889,95.5555555555556,135.888888888889,27.4444444444444,202.666666666667,120.555555555556,48.7777777777778,106.888888888889,184.222222222222,220.444444444444,201.333333333333,144,109.222222222222,65.3333333333333,73.4444444444444,128,4.77777777777778,89.7777777777778,145.111111111111,163.444444444444,63,161.888888888889,119.666666666667,95.7777777777778,137.222222222222,0.888888888888889,138.333333333333,129.444444444444,197.111111111111,161.888888888889,134.111111111111,53.7777777777778,247.111111111111,190.111111111111,118,34.2222222222222,133.333333333333,126.555555555556,87.3333333333333,84.4444444444444,50.4444444444444,50.7777777777778,194,150.888888888889,49.3333333333333,1.11111111111111,90.6666666666667,127.777777777778,46.1111111111111,68.7777777777778,101.777777777778,174.222222222222,8.77777777777778,152.777777777778,75.5555555555556,255,160.444444444444,94,38,44.4444444444444,169.666666666667,157.777777777778,137.444444444444,36.3333333333333,229.777777777778,224.666666666667,175.888888888889,230.666666666667,159.888888888889,190.111111111111,201.333333333333,26,0,54.7777777777778,250.444444444444,97.2222222222222,194.666666666667,64.4444444444444,213.222222222222,41.8888888888889,45.1111111111111,200.222222222222,168.666666666667,188.222222222222,0,22,42.8888888888889,95.8888888888889,255,44,150.222222222222,87.7777777777778,221.111111111111,54.5555555555556,31,15.4444444444444,51.6666666666667,192.333333333333,14.3333333333333,162.888888888889,46.7777777777778,17.1111111111111,226.666666666667,165.888888888889,7.55555555555556,4.22222222222222,167,168.888888888889,149.666666666667,187.888888888889,255,"DV_17",9
157.727272727273,16.9090909090909,161.545454545455,57.6363636363636,202.818181818182,55.1818181818182,117,72.2727272727273,197.545454545455,214.454545454545,76.0909090909091,109.272727272727,133.090909090909,195.272727272727,71.8181818181818,83.2727272727273,106.363636363636,133.545454545455,121.090909090909,149,49.5454545454545,192.363636363636,133.090909090909,67,118.636363636364,181.454545454545,217.818181818182,211.818181818182,166.454545454545,98,35.2727272727273,62.9090909090909,118.181818181818,12.2727272727273,76.4545454545455,144.272727272727,128.636363636364,49.3636363636364,200.818181818182,133.818181818182,91.6363636363636,122.181818181818,0,167.181818181818,141.818181818182,184.909090909091,150.818181818182,161.818181818182,46.4545454545455,252.363636363636,207.636363636364,119.272727272727,38.4545454545455,127.818181818182,160.818181818182,70.7272727272727,93.5454545454545,56.4545454545455,46.2727272727273,211.818181818182,147,40.7272727272727,7.27272727272727,128.818181818182,150.727272727273,25.7272727272727,97,99.7272727272727,199.090909090909,8.18181818181818,183,113.363636363636,252,159.909090909091,100.909090909091,55.6363636363636,24.3636363636364,135.909090909091,179.181818181818,166.363636363636,37.9090909090909,208.272727272727,235.454545454545,203.090909090909,203.090909090909,144.636363636364,189.636363636364,178.818181818182,54.8181818181818,0,25.3636363636364,254.272727272727,78.8181818181818,149.727272727273,57.0909090909091,190,80.4545454545455,38.6363636363636,206.818181818182,173.363636363636,154.545454545455,4.09090909090909,36.9090909090909,91.2727272727273,126.181818181818,255,61.1818181818182,124.545454545455,103,212.636363636364,84.4545454545455,61.4545454545455,17.1818181818182,42.5454545454545,209.818181818182,17.3636363636364,160.818181818182,29.7272727272727,7.72727272727273,230.363636363636,121.181818181818,19.9090909090909,3.90909090909091,140.818181818182,123.181818181818,174.272727272727,195.818181818182,255,"DV_17",11
159,16.8,166.1,56.9,194.9,46,114.2,64.2,210,223,54,117,125.5,209.9,51.4,81.7,102.5,134.2,114.1,158,54.3,180.3,148.7,52.8,118.3,170.9,220.5,219.7,174.3,98,18.2,33.3,114.6,8.4,78.6,143.5,111.9,35.3,234.6,140.8,62.1,103.7,0,166.1,186.2,223.6,158.3,157.1,42.2,255,214.8,135.1,15.8,143.5,159.9,62.4,87.4,56.1,46.6,223.4,116.4,45,0,113.8,140.5,23.6,94.6,120.8,220.9,0.9,189.6,124.9,254.7,163.8,110.2,50.2,22.2,116.6,179.4,172.9,39.3,222,231.3,218.1,229.6,151.2,194.8,153,32.4,0,39.6,255,63.6,126,81.6,208,117.7,21.7,195.8,135.6,126.3,2.9,1.1,97.1,156.6,255,44.4,132.4,124.9,229.5,18.5,37.1,7.8,19.8,205.3,47.9,151.3,29.9,0,245.6,127.8,28.9,19.9,160.6,104.9,191.1,209.9,255,"DV_17",10
161.3125,18.375,176,74.0625,191.875,55.125,86.25,63.9375,186.5,202,91.8125,94.8125,109,189.6875,62.1875,90.6875,85.75,101.9375,89,126.875,39.625,194.875,147.125,95.5,70.4375,185.25,200.9375,147.1875,155.1875,104.4375,51.3125,106.0625,205.375,4.1875,77.9375,113.25,192.375,42.875,169.3125,122.3125,59.4375,136.625,0,141.625,160.9375,206.6875,142.625,125.625,95.4375,254.5,187.9375,129.75,26.75,152.8125,107,136.5,81.4375,59.375,53.4375,238.8125,132.875,56.0625,9,190.25,194.875,57.3125,113,170.8125,194.25,51.125,179.3125,142.6875,252.9375,175.0625,86.4375,24.75,47.5,170.125,133.375,158.5,95.0625,199.0625,197.875,145,214.6875,106.0625,168,167.375,32.8125,14.25,88.375,243.625,150.1875,145.4375,32.5,239.75,83.1875,106.125,205.9375,149.25,124.0625,0,66.875,59.8125,94.625,253.75,79.1875,137.8125,159.375,228.0625,103.625,73.75,45.3125,33.9375,187.875,47.4375,137.8125,132.1875,18.3125,223.875,202,101.1875,21.6875,86.125,126.6875,137.1875,137.8125,255,"DV_19",16
160.214285714286,20,175.428571428571,65,198.428571428571,40.8571428571429,84.6428571428571,72.6428571428571,200.357142857143,213.928571428571,75.2142857142857,96.7142857142857,108.857142857143,196.714285714286,64,82.7857142857143,68.7857142857143,118.928571428571,75.6428571428571,133.5,36.6428571428571,176.428571428571,144.714285714286,68.1428571428571,83.2142857142857,183.928571428571,234.714285714286,157.285714285714,149.571428571429,71.4285714285714,31.1428571428571,89.1428571428571,204.142857142857,3.64285714285714,58.5,117.857142857143,203.357142857143,50.7857142857143,172.857142857143,170.357142857143,53.1428571428571,134.714285714286,0,149.5,160,221.357142857143,130.214285714286,126.214285714286,65.7857142857143,255,220.5,133.071428571429,10.0714285714286,162,79.7142857142857,131.642857142857,48.0714285714286,69,31.2142857142857,243,120.642857142857,47,0.428571428571429,173.857142857143,164.928571428571,40.1428571428571,99.0714285714286,165.357142857143,209.785714285714,27.5714285714286,202.5,95.6428571428571,255,125.214285714286,98.3571428571429,37.0714285714286,55,171.285714285714,123.214285714286,155.214285714286,87.3571428571429,225.5,202.857142857143,146.357142857143,224.214285714286,114,180.857142857143,168,8.57142857142857,5.64285714285714,64.5,248.642857142857,156.214285714286,161.857142857143,29.9285714285714,239.142857142857,136.785714285714,83.9285714285714,237.285714285714,94.5,137.714285714286,8,59.7857142857143,71.0714285714286,139.857142857143,255,52.8571428571429,162.5,121.142857142857,237,75.9285714285714,37.8571428571429,19.5,4.92857142857143,200.071428571429,26,157.428571428571,59.2857142857143,20.7142857142857,248.285714285714,171.142857142857,94.2857142857143,9.5,133.214285714286,129.214285714286,225.071428571429,199.857142857143,255,"DV_19",14
161.933333333333,20.6666666666667,178.466666666667,75.5333333333333,195.933333333333,44.4666666666667,88.2,64.6,205.533333333333,202,86,103.4,104.133333333333,200.866666666667,34.6666666666667,89.8666666666667,79.0666666666667,104.2,86.0666666666667,144.266666666667,38.9333333333333,186.066666666667,149.133333333333,91.2,75.0666666666667,169.333333333333,213.066666666667,154.666666666667,165.333333333333,101.733333333333,28.4666666666667,90.6,180.666666666667,3.33333333333333,45.7333333333333,127.866666666667,188.8,46.4666666666667,182.866666666667,134.666666666667,39.8,106,0,152.933333333333,171.466666666667,214,131,111.4,115.533333333333,255,209.733333333333,118.066666666667,26.4,162.2,94.9333333333333,142.8,75.6666666666667,103.266666666667,43.5333333333333,229.133333333333,126.866666666667,51.8,0.133333333333333,185.133333333333,201.866666666667,63,99.1333333333333,144.933333333333,206.333333333333,59.3333333333333,175.666666666667,148.8,255,150.733333333333,95.4,28,48.3333333333333,148.933333333333,110.533333333333,163.533333333333,86.2,213.733333333333,194.666666666667,173.266666666667,203.4,124.466666666667,164.266666666667,169,22,2.13333333333333,80.7333333333333,251.4,147.666666666667,151.266666666667,35.8666666666667,229.533333333333,149.2,73.2,243.6,132.466666666667,130.4,3.66666666666667,38.2666666666667,104.733333333333,151.133333333333,255,80.8,166.866666666667,157.666666666667,234.333333333333,107.4,65.8,14.1333333333333,18.5333333333333,200.666666666667,63.1333333333333,89.3333333333333,66.7333333333333,10.4666666666667,243.333333333333,195.2,117.266666666667,26.2,42.8,151.666666666667,236.2,137.933333333333,255,"DV_19",15
158.357142857143,18.7857142857143,175,67.7857142857143,199.928571428571,50.8571428571429,94.3571428571429,66.1428571428571,200.357142857143,206.928571428571,76.7142857142857,104,109.071428571429,196.071428571429,54.0714285714286,100.714285714286,93.9285714285714,129.857142857143,92,152.142857142857,28.4285714285714,186.285714285714,140.857142857143,83.8571428571429,90.5,187,211.357142857143,162.285714285714,173.214285714286,83.7857142857143,34.2142857142857,96.3571428571429,195,1.28571428571429,63.1428571428571,106.071428571429,185.571428571429,43.7142857142857,175.214285714286,160,43.0714285714286,150.928571428571,0,156.428571428571,134.857142857143,204.571428571429,125.214285714286,148.642857142857,66.4285714285714,255,226.357142857143,125.071428571429,39.2142857142857,191.5,124,124.714285714286,65.0714285714286,81.3571428571429,31.5714285714286,232.714285714286,131.214285714286,28,0,172.214285714286,201.214285714286,48.7857142857143,109.642857142857,159.642857142857,214.214285714286,45.0714285714286,199.857142857143,154.285714285714,255,156.857142857143,126.428571428571,39,49.7857142857143,176.285714285714,171.5,175.357142857143,42.5,175,173.785714285714,182.785714285714,223.857142857143,107.357142857143,181.714285714286,182.857142857143,28.7142857142857,0.785714285714286,55.3571428571429,249.928571428571,147.642857142857,184.714285714286,36,226.285714285714,151.928571428571,28.9285714285714,227.571428571429,135,114.357142857143,14.4285714285714,31.7857142857143,109.642857142857,192.357142857143,255,52.7142857142857,202.428571428571,98.9285714285714,238.071428571429,71.5,83.7857142857143,26.8571428571429,27.3571428571429,212.785714285714,84.8571428571429,130.071428571429,22.5714285714286,17.0714285714286,224.857142857143,170.214285714286,130.214285714286,9.64285714285714,93.5714285714286,182.785714285714,187.357142857143,161.285714285714,255,"DV_19",14
158.357142857143,19.0714285714286,174.5,64.5714285714286,204.5,52.9285714285714,93.8571428571429,73.0714285714286,200.714285714286,209.642857142857,81.4285714285714,92.2857142857143,105.785714285714,201.714285714286,72.7857142857143,100,78.5,135,94.2142857142857,143.428571428571,36.7857142857143,183.142857142857,149.642857142857,80.7857142857143,78.3571428571429,193.571428571429,225.714285714286,168.428571428571,163.857142857143,83.7142857142857,44.1428571428571,82.7857142857143,196.285714285714,2,64.2142857142857,100.714285714286,182.285714285714,50.9285714285714,181,161.428571428571,40.7142857142857,154.642857142857,0,154.642857142857,135.785714285714,198.214285714286,136.285714285714,141.071428571429,60.7857142857143,255,216.142857142857,149,32.4285714285714,169.785714285714,128.571428571429,121.071428571429,47.7857142857143,58.6428571428571,29.8571428571429,238.642857142857,124.071428571429,31.7857142857143,0,175.5,188.214285714286,42.8571428571429,119.142857142857,144.357142857143,223.857142857143,30.9285714285714,203.142857142857,156.642857142857,255,132.214285714286,109.214285714286,51.2142857142857,54.0714285714286,175.142857142857,153.285714285714,172.142857142857,39.4285714285714,185.642857142857,151.571428571429,159.285714285714,224,122.214285714286,165.857142857143,185.142857142857,11.8571428571429,3,41.6428571428571,255,142.714285714286,160.428571428571,18.5,201,102.928571428571,42.2142857142857,236.285714285714,139.928571428571,115.428571428571,15.6428571428571,60.7857142857143,65.2857142857143,168,255,38.9285714285714,170.428571428571,111.714285714286,234.571428571429,83.3571428571429,67.9285714285714,29.0714285714286,5.42857142857143,212.357142857143,66.2142857142857,134.642857142857,15.2142857142857,10.0714285714286,228.785714285714,140.714285714286,112.071428571429,7.92857142857143,109.5,152.571428571429,178.714285714286,187.357142857143,255,"DV_19",14
156.142857142857,17.7142857142857,173.357142857143,65.7857142857143,202.071428571429,50.5714285714286,88.9285714285714,68.1428571428571,202.571428571429,212.642857142857,73.9285714285714,105.214285714286,107.785714285714,196.857142857143,57.6428571428571,105.071428571429,85.7142857142857,128.785714285714,99.5714285714286,143.928571428571,26.8571428571429,175.357142857143,148.785714285714,84.7857142857143,84.4285714285714,196.5,230.714285714286,160.428571428571,161.071428571429,90.5714285714286,22.8571428571429,109.857142857143,208.857142857143,2.71428571428571,50.1428571428571,86.5,180.642857142857,32.5714285714286,184.785714285714,175.571428571429,23.3571428571429,158.142857142857,0,143.428571428571,152.571428571429,197.357142857143,106.857142857143,142.642857142857,65.7857142857143,255,237.357142857143,122.785714285714,29.7857142857143,203.785714285714,132.571428571429,128.5,45.7142857142857,70.2857142857143,21.9285714285714,247.214285714286,116.5,12.5714285714286,0,167.571428571429,201.928571428571,17.5714285714286,129.142857142857,177.285714285714,206.285714285714,55.7857142857143,221.428571428571,138.5,254.928571428571,132,134,29.7857142857143,34.5714285714286,200.785714285714,160.285714285714,146.642857142857,30.7857142857143,188.714285714286,170.357142857143,160.857142857143,208.071428571429,106.928571428571,195.928571428571,203.5,31.6428571428571,0,42.9285714285714,248.5,150.571428571429,193.071428571429,23.5,203.142857142857,130.214285714286,41.1428571428571,234,124.928571428571,104.357142857143,12.7142857142857,56.0714285714286,77.0714285714286,164,255,43.9285714285714,178.142857142857,82.2142857142857,238.928571428571,92.7857142857143,70.5,21.8571428571429,2.5,233.571428571429,68.7857142857143,148.928571428571,36,6.85714285714286,250.357142857143,151.571428571429,129.428571428571,9.57142857142857,94,184.642857142857,182.5,210.142857142857,255,"DV_19",14
153.933333333333,12.5333333333333,173.866666666667,58.5333333333333,195.8,47.0666666666667,96.9333333333333,56.6,224.333333333333,230.466666666667,51.8666666666667,112.666666666667,119.866666666667,223,42.8,91.8,99.6,145,108.733333333333,174.4,48.5333333333333,150,154.6,76.8666666666667,120.933333333333,184,222.933333333333,189.466666666667,181.8,76.4666666666667,5.26666666666667,83,186.866666666667,0,64.6666666666667,82.5333333333333,131.466666666667,19.6666666666667,222.333333333333,189.333333333333,17.8666666666667,186,0,186.4,172.6,211.4,146.466666666667,177.333333333333,64.2666666666667,255,241.4,117.933333333333,9.26666666666667,200.133333333333,158.933333333333,120.333333333333,40.7333333333333,56.8,15.8,236.866666666667,96.6666666666667,21.3333333333333,0,172.4,175.866666666667,6.33333333333333,132.2,163.866666666667,233.066666666667,40.4666666666667,236.866666666667,165.266666666667,255,170.8,159.266666666667,19.1333333333333,7.2,192.2,180.066666666667,174.2,8.26666666666667,151.466666666667,198.666666666667,186.266666666667,229.8,97.0666666666667,221.6,158.8,16.6666666666667,0,19.1333333333333,248.2,181.333333333333,184.466666666667,60.1333333333333,162.8,188.666666666667,10.0666666666667,230,112.933333333333,82.2666666666667,28.2666666666667,7.26666666666667,116.8,217.266666666667,255,28.8666666666667,230,103.6,222,46.8,56.4666666666667,20.2,0,226.2,72.2,99.4,20.2,0.0666666666666667,255,133.733333333333,98.0666666666667,31.4666666666667,141.333333333333,179.4,212,216,255,"DV_19",15
156.133333333333,15.4666666666667,172.733333333333,72.5333333333333,196.333333333333,49.7333333333333,84.1333333333333,57,213.733333333333,215.6,69.2666666666667,103.333333333333,105.4,204.933333333333,43.4666666666667,92.8666666666667,96.6666666666667,121.866666666667,102.666666666667,159.266666666667,37.4666666666667,163.6,160.333333333333,97,100.666666666667,176.133333333333,216.866666666667,163.933333333333,168.333333333333,95.3333333333333,21,112.466666666667,190.866666666667,0.2,53.2,71.6666666666667,172.333333333333,36.3333333333333,196.8,168.133333333333,24.6666666666667,158.466666666667,0,165.066666666667,170.266666666667,218.666666666667,154.866666666667,141.6,71.7333333333333,255,225.933333333333,122.8,26.0666666666667,197.733333333333,133.466666666667,127.866666666667,68.0666666666667,78.6666666666667,17.8,227.4,104.8,32.3333333333333,0,194.266666666667,206.933333333333,21.4,104.8,169.866666666667,215.733333333333,66.2,229.666666666667,140,255,162.933333333333,129.2,29.6666666666667,20.1333333333333,193.066666666667,152.933333333333,177.4,34.6,175.8,182.4,188.666666666667,229.666666666667,97.2666666666667,191.533333333333,159.933333333333,16.7333333333333,0,38.2,249.2,153,159.866666666667,36.0666666666667,205.266666666667,169.6,29.7333333333333,225.266666666667,100.933333333333,99.7333333333333,21.4,25.6666666666667,88.9333333333333,193.133333333333,255,73,204.333333333333,122.8,213.333333333333,83.8666666666667,51.6,4.86666666666667,16.0666666666667,213.266666666667,70.3333333333333,101.2,25.7333333333333,0,248.066666666667,146.466666666667,132,12.4666666666667,91.3333333333333,195.666666666667,203.666666666667,178.6,255,"DV_19",15
157.375,17.75,171.3125,68.75,200.3125,50.75,93.625,67.375,196.8125,205.375,77.125,90.1875,94.125,198.6875,65.375,100.125,87.1875,128.5,97.9375,134.875,42.5625,183.9375,159.75,86.625,65.3125,189.875,215.9375,169.875,147.25,118,43.4375,93.0625,201.8125,1.125,60.25,90.375,191.25,54.5,158.1875,164.9375,50.3125,145.75,0,143.4375,160.5,181.0625,127.75,120.75,75.8125,255,202.375,111.0625,61.5625,175.375,125.3125,120.6875,55.8125,66.875,33.8125,243.8125,98,19.0625,2.8125,180.75,201.5,32.8125,128.4375,156.5,215.9375,51.625,197.875,143.375,255,136.3125,147.125,55.0625,44.25,177.9375,133.6875,139.875,45.5625,198.125,167.75,158.0625,193,77.5,190.5,215.8125,38.75,8.5,75.5,251.5,122.25,170.1875,21.5625,198.75,59.75,62.6875,227.125,172.125,93.9375,3.5,69.625,77.8125,156,255,70.875,187.6875,120.125,218.8125,130,57.5625,22.1875,8.1875,156.5625,45.25,129.1875,48.9375,6.3125,216,177.75,114.6875,4.1875,85.5625,189.4375,159.0625,192.25,255,"DV_19",16
153.2,13.7333333333333,175.4,55.8,210.066666666667,45.6666666666667,94.8,69,216.8,225.4,61.8666666666667,114.066666666667,129.333333333333,219.2,43.9333333333333,100.533333333333,101.733333333333,154,107.066666666667,186.8,41.4666666666667,166.266666666667,125.4,65.6666666666667,117.066666666667,189.266666666667,221.266666666667,204.4,182,74.5333333333333,23.0666666666667,69.4666666666667,166.266666666667,1.86666666666667,50.2,114.4,128.2,60.5333333333333,190,179.6,22.8666666666667,202.933333333333,0,151.866666666667,140.4,186.6,114.666666666667,173.4,50.6,255,238.933333333333,132.133333333333,38.1333333333333,210.533333333333,156.4,123.533333333333,57.2,82.9333333333333,6.53333333333333,240.8,130.266666666667,20.5333333333333,0,154.8,182.933333333333,36,103.933333333333,111.4,227.133333333333,71.5333333333333,246.8,161.866666666667,255,157.333333333333,156.666666666667,21.3333333333333,43.1333333333333,174.6,161.066666666667,211.066666666667,8,107.066666666667,190.066666666667,214.466666666667,230.933333333333,80.3333333333333,220.333333333333,165.933333333333,32.2,0,34.6666666666667,250.666666666667,180.933333333333,229.2,41.5333333333333,142.733333333333,203.866666666667,12.4666666666667,220.6,148.333333333333,119.333333333333,49.1333333333333,35.6,107.666666666667,219.2,250.4,45.9333333333333,230.933333333333,57.8,209.266666666667,66.9333333333333,90,28,12.2,241.333333333333,91.7333333333333,153.2,6.46666666666667,0,244.2,132.4,149.6,28.2666666666667,155.266666666667,223.533333333333,153.733333333333,192,255,"DV_19",15
156.875,17.5,163.375,66.375,202.375,51,121.75,61.75,202.25,212.125,74.375,91.875,143.625,202.375,66.375,66.75,119.5,119.75,128.25,161.75,46.75,179,147.625,62.875,104.625,190,195,209.5,164.5,127.5,37.75,55.25,72.25,6.75,100.375,148.25,103.5,30.75,206,104,16.25,137.25,1,118.625,148,160.875,135.375,146.875,66,255,208.375,128.375,51.25,124.125,132,81.5,117.375,48.125,16.125,179.875,124.5,33.75,1.375,144,152.75,42.625,49,99.875,232.125,20.75,163.25,100.625,255,178.5,83,53.25,13,162.125,221.5,197.5,18.875,164.75,201.25,205.25,202.375,145.75,204.125,208.375,78.75,0,59.125,246.375,77.75,145,78.25,149.875,66.5,18.125,207.125,178.5,163.625,10.5,27.625,90.375,157.5,255,73,125.5,154.375,238.625,83.75,56.125,20.875,40.75,174.625,46,163.375,29.375,7.375,231.75,169,38.375,1.875,136,127.875,160.875,184.125,255,"DVGG_06",8
157.75,19.25,162.75,62.875,202.75,50.25,111.125,73.75,199.625,211.25,75.125,91,118.5,204.25,79.25,86.25,112,127.375,118.5,145.5,43.875,198.875,146.375,51.25,86.625,180.5,211.125,231.75,152.875,135.75,42.5,42.125,115.75,8.125,88.625,121.625,141.375,60.625,203.875,126.75,42.75,115.25,0,116.125,157.75,173.375,165.5,153.5,47.25,251.875,209,125.5,54.125,142,141.75,88.625,121.25,50.875,24.375,212.75,111.125,42.75,1.25,142,142.75,52.375,86.875,111.625,220,6.5,148,115.125,246.125,130.5,111.375,76.875,28.625,153.625,185.5,184.625,27.75,213.5,205.625,187,194.375,128.875,174.875,222.5,56.875,0.5,80.75,252.75,65.125,138.875,78,184.125,26.5,40.25,211.875,179.875,156,3.125,33,53,128.375,255,36.25,138.125,121.375,244.875,57.5,28.25,30.5,12.875,159.875,80,190.375,23.5,0,234,165,26.875,0.125,134.125,151,158.25,203.5,255,"DVGG_06",8
157.125,18,159.625,68.5,199.875,45.75,113.25,62.625,207.5,196.25,66.875,88.75,145.625,203.875,50.75,68.375,89.125,130.375,131.125,152.25,43.875,186.75,137.375,67.375,114.375,162.25,213.25,212.875,156.25,97.25,39.125,71.625,90.625,4.25,78.5,145,110.125,48.375,196.25,138.5,38.125,126.75,2.5,136.875,164.125,182.75,113.875,145.375,37,254.25,195.875,113.125,29.5,144.375,130.625,90.25,105.625,47.25,38.125,216.75,134.375,12.625,7.125,158,188.5,30.625,67.375,89.375,208.75,31.25,177.375,117.875,246.125,164.75,110.5,42.625,29.25,117.625,185.875,188.25,13.625,208.625,223,229.625,221.5,139.125,207.25,192.375,61.125,0,20,245.5,90.125,158,72.375,143.75,117.875,10.875,217.25,184,164.75,6,12.125,97.125,153.75,255,83.5,138.875,106.125,218,116.125,68.625,10.25,42.75,199.25,44.25,137.75,18.125,13.625,245.25,135.375,58.75,15.125,133.125,153.75,197.375,201.75,255,"DVGG_06",8
155.857142857143,16,161,70.8571428571429,200.428571428571,41.5714285714286,92.8571428571429,52.8571428571429,203.428571428571,201.142857142857,54,97.4285714285714,110.285714285714,203.142857142857,69.5714285714286,67.8571428571429,50,118.428571428571,84.2857142857143,132.142857142857,28.2857142857143,153.428571428571,138.428571428571,90.8571428571429,129.142857142857,150.142857142857,240,166,114.285714285714,75.1428571428571,38.7142857142857,118.571428571429,161.857142857143,8.28571428571429,68.7142857142857,114.142857142857,155,42.8571428571429,159.714285714286,143,49.4285714285714,98.1428571428571,0,160.857142857143,196.142857142857,194.142857142857,101.857142857143,151.857142857143,33.1428571428571,255,210.142857142857,112,19.2857142857143,205.142857142857,123,107.857142857143,70.2857142857143,46.8571428571429,22.1428571428571,248.857142857143,133.857142857143,14.8571428571429,7,175.571428571429,215.428571428571,5.42857142857143,75.5714285714286,173.285714285714,200.142857142857,56.5714285714286,234,97.1428571428571,255,145.428571428571,122.285714285714,44.1428571428571,41.7142857142857,174.571428571429,201.428571428571,129.857142857143,18.7142857142857,216.714285714286,217.142857142857,223.857142857143,247.428571428571,100,218.571428571429,174.285714285714,30.7142857142857,0,26.4285714285714,247,104.714285714286,146.428571428571,63.5714285714286,171,146,38.8571428571429,233.571428571429,118.857142857143,143.571428571429,5.57142857142857,45,109,130.857142857143,255,75,149.714285714286,84.2857142857143,206.142857142857,107.571428571429,24.7142857142857,13.8571428571429,37.5714285714286,238.285714285714,36.5714285714286,141.571428571429,6.57142857142857,6.14285714285714,244.285714285714,131.714285714286,76.7142857142857,1.42857142857143,172.571428571429,110.142857142857,219,224.285714285714,255,"DVGG_06",7
159.625,18.375,162.375,78.375,194,50,97.25,56.375,197.25,187.75,70.375,85.5,108.5,197.125,78,72.5,71.875,121.25,102.375,115,31.625,195.125,146.375,105.75,98.5,172.5,217.25,162,127.875,114.5,44.875,106.375,151.75,16.25,74.5,105.75,137.5,49.125,174.875,141,59.625,94.125,1.25,130.75,178.625,183.125,139.5,133.625,37.125,242.375,166.5,128.25,27,148.125,128.125,102.25,98.125,26.625,59.5,217.125,128.75,37.375,16,196.875,198.25,32,126.5,139.75,168,52.625,182.625,95.375,238,167.875,77,69,32.125,174,166,113.625,59,228,210.5,190.5,207.5,99.5,185,196.25,63.875,1.375,39.75,217.875,99.875,115.375,68.5,195.75,69.375,46.25,216,173.875,122.5,7.375,48.25,82.625,85,255,71.125,154.125,134,198,125.5,31.375,24.5,66.875,162.125,24.875,119.75,65.125,9.25,218.875,162.125,83.75,9,160,103.75,181,205.75,255,"DVGG_06",8
158.5,20.125,157.125,75,200.375,49.375,92.625,58.875,205.75,199.25,73.25,67.875,125.375,207.125,70.875,56.625,76.875,128.5,111.5,124.875,41.875,193.75,139.625,77.25,115.5,149.75,229.5,199.375,114.875,81.5,41.875,90.375,116.25,11.125,76.25,117.125,124.25,42.75,191.5,132.25,37.625,103.875,2.625,115.625,193.25,197.25,158.5,147.375,17.375,255,187,130.5,24.625,140.5,102.75,111.125,93.75,15,45.625,209.5,133.125,34.25,2.375,160.125,174.25,35.75,67.875,110.375,182,63.375,180.375,78.125,251,168.625,98.25,64,36.25,154.25,173,146.375,46.625,219.75,199.75,203.25,232.5,123.5,208.375,162.75,46.625,0,21,244.25,94.75,105.875,96,133.25,59,19.625,228,155.5,175.375,6,36.25,82.125,82.375,255,75.875,134.625,132.25,184,112.375,29.875,6.5,37.625,198.875,33.5,157.125,45.75,1.375,238.875,136,54.875,13.5,141,100.25,177.75,215.375,255,"DVGG_06",8
156.125,17,166.25,61.5,200,51.125,105.75,52.375,221.75,208.5,52.5,108.75,136.125,213.25,51.75,81.625,68.75,131.25,130.375,145.5,39.875,168.625,130.875,87,131.375,168.75,227.5,195.375,147.75,71,28.125,73.75,122.875,7.125,58.25,116.5,109.375,40.25,190.5,140.75,13.875,87.875,0,165.375,194,179.5,99.875,157.125,17.25,255,228.375,124.625,11.25,172.125,156.5,87.375,88.625,56,24,234.75,131.25,30.5,2,191.375,222.625,35.5,82.875,140.875,219,53.125,208.125,108.625,252.125,154.625,123.5,44.75,32.5,117.75,198.125,165.875,7.875,203.625,223.75,225.75,246.125,110.375,213.375,189.25,51.625,0,17.5,254.375,61.75,168.5,56.625,155.125,148.75,6.5,249.75,145.25,151.125,17,41.25,125.625,132.75,255,82.5,145.125,89,212.625,109,40.25,0.5,15.375,209.375,26,140.5,56.375,7.375,233.625,145.875,84.625,5.125,110.75,132.375,247.25,216.5,255,"DVGG_06",8
