"ACI","ADI","AEI","bioindex","duration","Individual"
21.7280427917684,0.691266,0.030662,3.29822804309362,10.8244444444444,"DK_10"
22.4020814660837,0.692675,0.015365,3.14453847509109,13.8677777777778,"DK_10"
32.325195194918,0.688041,0.050487,2.54366862226948,17.4177097505669,"DK_11"
34.1156961842439,0.653876,0.139201,3.09377580233533,19.1490022675737,"DK_11"
34.4769653488955,0.639345,0.162527,3.63557798157165,17.3127891156463,"DK_11"
35.420081653724,0.656453,0.134616,3.65497873119893,17.7324943310658,"DK_11"
34.2206222923654,0.609592,0.201496,3.49475933990887,16.5782993197279,"DK_11"
33.0426919460124,0.677193,0.089075,2.97840441544129,16.4209297052154,"DK_11"
34.3983876481979,0.680429,0.079575,3.09629440393103,16.9455328798186,"DK_11"
36.0917908785254,0.651294,0.143641,3.36303634318933,17.3652607709751,"DK_11"
33.6352490970759,0.65117,0.143852,3.25224031586107,17.8898866213152,"DK_11"
32.2102067945057,0.643775,0.155812,3.23922198508246,15.7388888888889,"DK_11"
32.5616437942805,0.648778,0.147832,2.65112944379367,16.3159863945578,"DK_11"
32.6971350196904,0.624063,0.183682,3.00764685172448,17.2603174603175,"DK_11"
31.464870916217,0.672026,0.102402,2.93261235907962,17.2603174603175,"DK_11"
33.453218672163,0.649064,0.147363,3.40395923183051,16.6832426303855,"DK_11"
37.502620576925,0.692049,0.02343,4.09711152132531,15.2409750566893,"DK_12"
25.2421370727353,0.682869,0.071566,4.51303985856055,13.8573469387755,"DK_12"
25.267076186317,0.689599,0.042095,4.21661283953448,13.0816553287982,"DK_12"
24.5496740146603,0.69314,0.001875,4.21372857280508,12.2221315192744,"DK_12"
24.4240347535902,0.690718,0.034835,4.21764826791702,13.0397278911565,"DK_12"
25.1634028936337,0.6659,0.116187,4.52932318459995,12.955873015873,"DK_12"
23.0585626176405,0.693123,0.003496,4.21215056298142,13.249387755102,"DK_12"
23.5937508917184,0.692945,0.010059,4.0163431593126,12.6833333333333,"DK_12"
24.1430662101924,0.691021,0.03259,3.72969992895537,13.1026303854875,"DK_12"
23.9240555913414,0.692329,0.020217,3.94810745201926,12.6414285714286,"DK_12"
24.0299421944369,0.690316,0.037606,4.0320329981289,13.3541950113379,"DK_12"
24.327124392822,0.690013,0.039564,4.16626358280232,12.0544217687075,"DK_12"
23.5272195321658,0.677037,0.089509,3.42195049750868,13.7944444444444,"DK_12"
23.4406926523897,0.690413,0.036959,2.34836923103198,11.7943990929705,"DV_01"
24.8315515193683,0.66532,0.117405,3.27376437086692,12.7882766439909,"DV_01"
24.3113437979183,0.686228,0.058752,2.44038642786086,13.5899092970522,"DV_01"
23.9470502012454,0.68804,0.050489,2.66000408585603,11.8566666666667,"DV_01"
23.389059579525,0.683891,0.067925,2.49381477845959,13.1157596371882,"DV_01"
22.745435035066,0.692038,0.023549,2.05464445961323,13.4885941043084,"DV_01"
24.1338312748004,0.690006,0.039612,2.53904005921254,11.6768707482993,"DV_01"
24.5412627911278,0.686661,0.056886,2.68792223074166,11.9481859410431,"DV_01"
25.0650580181532,0.685046,0.063558,1.99453450635317,12.8978231292517,"DV_01"
22.0461661390588,0.688644,0.047416,2.30756936599148,13.5769841269841,"DV_01"
23.1944171757204,0.688887,0.046118,2.1585655889083,12.5081179138322,"DV_01"
22.8563242919762,0.691492,0.028756,2.31428826624986,12.3721315192744,"DV_01"
22.8966832223467,0.692658,0.015637,2.39820088910035,12.6678458049887,"DV_01"
24.0838639965122,0.689178,0.044517,2.20376867834884,12.3182993197279,"DV_01"
25.1451679829368,0.687899,0.051181,2.54372819249152,12.3106802721088,"DV_01"
24.5236279719256,0.690087,0.039096,2.63921856596957,12.3999092970522,"DV_01"
9.91627117679829,0.682364,0.073294,2.31391563088668,8.95925170068027,"DV_01"
23.9630676571865,0.68325,0.070231,2.49400961351492,12.4321768707483,"DV_01"
21.6018931333631,0.668685,0.110141,2.52640439500505,12.5351020408163,"DV_01"
24.0817589018925,0.690833,0.034001,3.05252712684516,13.1916553287982,"DV_01"
25.7374296796278,0.693097,0.005007,3.63164723662469,12.6304988662132,"DV_01"
22.4503697201332,0.691194,0.03124,2.5277825492201,12.5756009070295,"DV_01"
25.0488550146829,0.691136,0.031704,4.2795745697679,12.977664399093,"DV_01"
23.8319591150906,0.693144,0.001317,3.56689118945334,12.4031519274376,"DV_01"
23.8178202965556,0.692142,0.022419,2.33990324855948,12.1860997732426,"DV_01"
24.2037949112662,0.692577,0.016883,4.12709386350941,13.5681859410431,"DV_01"
25.046434317266,0.691312,0.03028,3.85907258088156,13.3636507936508,"DV_01"
25.1173980313306,0.692849,0.012204,4.07728757628992,14.3863718820862,"DV_01"
26.7730721116616,0.693004,0.008471,4.12648063234071,13.6363718820862,"DV_01"
26.6117929150814,0.692779,0.013568,4.24855218987252,14.0795691609977,"DV_01"
23.953541026238,0.69302,0.007983,4.12005862567628,13.8750113378685,"DV_01"
24.4001319749011,0.69248,0.018259,3.22790696436079,14.7613832199546,"DV_01"
22.312733398138,0.669072,0.109272,3.55610086234908,14.072335600907,"DV_05"
21.095880881503,0.67385,0.09791,3.20245048677907,14.035306122449,"DV_05"
20.8152862531896,0.676498,0.090984,2.97085458509823,13.5024943310658,"DV_05"
20.6065109309334,0.668008,0.111641,3.02761731678146,13.3816099773243,"DV_05"
21.8007208018755,0.677322,0.088717,3.51119484956773,13.3463718820862,"DV_05"
21.8787877733555,0.669451,0.108416,3.17247399842317,14.2040589569161,"DV_05"
21.3850108769014,0.668832,0.109811,3.53270379491246,13.6610430839002,"DV_05"
37.0473250352687,0.672611,0.100983,4.47056590598645,15.6244217687075,"DV_05"
23.6022964366227,0.693105,0.004565,5.15545679682406,13.5286621315193,"DV_05"
22.2163379438767,0.69144,0.02921,4.78784565749396,13.7290249433107,"DV_05"
20.4902156422672,0.690835,0.03399,3.72527997588277,14.892380952381,"DV_05"
20.8202643584977,0.683714,0.068569,3.45629889015296,14.0860997732426,"DV_05"
19.8728609244156,0.675798,0.092867,3.33713402953809,13.9683219954649,"DV_05"
20.4033127461323,0.681379,0.076556,3.45178040316567,13.5269387755102,"DV_05"
33.1600915267689,0.688124,0.050072,3.39303115016993,16.070589569161,"DV_05"
21.7084562036802,0.68766,0.052331,3.62510504257134,14.8739229024943,"DV_05"
20.2862751439367,0.674944,0.095112,3.44311430036186,13.7837868480726,"DV_05"
36.7578571008564,0.67313,0.099707,4.4644799708987,15.3872335600907,"DV_05"
24.3854792942165,0.693029,0.007676,5.13286279622258,13.1951927437642,"DV_05"
22.2480779610428,0.691566,0.02811,4.75517310682812,13.8624036281179,"DV_05"
20.8793724776197,0.690833,0.034,3.71864677810198,14.892380952381,"DV_05"
20.6901623441811,0.68306,0.070899,3.44172222996184,14.2418140589569,"DV_05"
19.8728609244156,0.675798,0.092867,3.33713402953809,13.9712244897959,"DV_05"
20.3639140139812,0.681694,0.075528,3.51587621132703,13.0456462585034,"DV_05"
33.2613542472001,0.688673,0.047261,3.39250652521824,16.1778004535147,"DV_05"
21.6633063871958,0.687473,0.053215,3.61528634346777,14.8885260770975,"DV_05"
20.3130617972818,0.676477,0.091041,3.44153695527904,13.7802721088435,"DV_05"
22.4585579930294,0.690313,0.037626,2.74332258636954,12.4224489795918,"DV_09"
21.9611626232786,0.680256,0.080112,3.07859795626891,11.3551247165533,"DV_09"
23.1082279607522,0.683103,0.070746,3.80181328375428,11.3254875283447,"DV_09"
21.9782722407358,0.685164,0.063095,2.82748920143482,10.8214739229025,"DV_09"
23.0890305768217,0.672968,0.100108,3.10661310360545,13.371201814059,"DV_09"
21.9261958655043,0.647976,0.149143,3.09946228927053,13.4008163265306,"DV_09"
23.8039465298621,0.679569,0.082209,3.48930762071723,13.1043537414966,"DV_09"
21.2077486133468,0.689588,0.042157,4.32218555620766,10.8631292517007,"DV_12"
22.1381668252432,0.693016,0.008086,4.71028206332718,12.7485714285714,"DV_12"
22.4485368361811,0.692258,0.021078,4.60696582400499,12.8638775510204,"DV_12"
21.5844362588101,0.691705,0.026844,4.82549706375701,11.4089342403628,"DV_12"
22.3385156260174,0.69285,0.012187,4.45756485750362,11.7021315192744,"DV_12"
21.8671587050508,0.692282,0.020801,4.29705983316467,10.8113832199546,"DV_12"
22.3385134482268,0.687944,0.050962,4.12368325912776,11.0784807256236,"DV_12"
9.94058213274629,0.69171,0.026802,4.19242156259697,9.96301587301587,"DV_12"
23.9705074399109,0.691429,0.029299,4.58573531351321,11.3199546485261,"DV_12"
22.0543955460728,0.679672,0.081897,3.77677310484941,10.5298866213152,"DV_12"
22.6298548674051,0.685118,0.063276,3.45293966277371,10.7340589569161,"DV_12"
25.3633969619251,0.688136,0.050015,4.24454413851943,11.1006575963719,"DV_12"
26.2726085284917,0.687367,0.053709,4.53077998322986,10.0248299319728,"DV_12"
23.4484370388232,0.687164,0.054642,4.17601408538363,10.8956009070295,"DV_12"
24.7143923906477,0.68497,0.063854,4.3410706354846,10.2636507936508,"DV_12"
25.6809401607847,0.679557,0.082244,4.12030552601255,10.1224943310658,"DV_12"
24.1502536793791,0.680327,0.079892,3.77969017953217,11.0210204081633,"DV_12"
23.4380410715272,0.683126,0.070668,3.56700657292487,10.2995011337868,"DV_12"
24.5981888620239,0.688965,0.045694,3.54431377086483,10.1397052154195,"DV_12"
24.8695283376187,0.684004,0.067511,4.02001504273032,10.4863038548753,"DV_12"
23.6109248391387,0.689495,0.042709,4.22456890337416,10.4760090702948,"DV_12"
23.1646539909185,0.683857,0.068049,4.06551039677689,11.6503401360544,"DV_12"
22.5694705395631,0.680692,0.07875,3.65427329860289,11.2167346938776,"DV_12"
10.250775858106,0.692308,0.020477,4.66035289005358,9.9050566893424,"DV_12"
24.3452788282659,0.693134,0.002591,4.65307114646728,10.7238095238095,"DV_12"
20.9115077727813,0.693122,0.003527,4.66987817861344,11.4722222222222,"DV_12"
25.7766264500215,0.693144,0.001291,5.01804924275775,10.668798185941,"DV_12"
22.6376423997108,0.693147,2.9e-05,4.17354159417269,11.0401133786848,"DV_12"
24.1218600158659,0.690405,0.037014,4.3160584454838,10.7301587301587,"DV_12"
23.4183458748231,0.6926,0.016545,4.48784828694158,10.2012698412698,"DV_12"
10.1152077485777,0.692225,0.02147,3.92498720803855,9.3331746031746,"DV_12"
10.3847619368041,0.690078,0.039156,3.39594359673244,9.79904761904762,"DV_12"
21.4253494977906,0.689454,0.042946,3.39046680915562,13.2240136054422,"DV_13"
36.5464108402616,0.692279,0.020836,2.6373886435148,16.2246031746032,"DV_13"
21.88279633657,0.689705,0.041465,3.81036210165677,12.78820861678,"DV_13"
39.0600350350178,0.691098,0.032001,3.27948121655679,19.1192743764172,"DV_13"
22.5780515061315,0.692002,0.023921,3.43946805099034,13.4624716553288,"DV_13"
22.709039709288,0.691012,0.032665,3.75675448322836,12.7154421768707,"DV_13"
23.1440011285872,0.691847,0.025494,4.40583731548055,13.1099546485261,"DV_13"
36.3856614682974,0.692084,0.023055,3.59842892970982,18.4579365079365,"DV_13"
23.0383258963408,0.685314,0.0625,3.48013672497328,14.0771428571429,"DV_13"
20.202413466012,0.67674,0.090326,2.67822551173389,13.5519501133787,"DV_13"
22.3696717734717,0.669043,0.109339,2.69739698197912,13.2526077097506,"DV_13"
20.8564029794131,0.679042,0.083781,2.91478142742778,14.4268934240363,"DV_13"
21.7226481491658,0.66268,0.122794,2.81239259538108,13.3025396825397,"DV_13"
33.7361044675102,0.692463,0.018487,2.37733674176595,15.1797052154195,"DV_15"
35.7837144689292,0.667874,0.111936,3.06227615914171,17.9431065759637,"DV_15"
22.5305813183614,0.665584,0.116853,3.36422698348652,13.491201814059,"DV_15"
36.3195742584697,0.682021,0.074449,3.22578444384126,17.567619047619,"DV_15"
36.2785588556015,0.690038,0.039406,4.13448452638151,15.7309297052154,"DV_15"
37.3854237961935,0.67027,0.106542,3.55420249078867,17.3275510204082,"DV_15"
36.2001349674579,0.68172,0.075445,3.30667654673593,18.1344897959184,"DV_15"
35.8593760237326,0.661771,0.124592,3.43587629493434,17.4096598639456,"DV_15"
22.6755355480896,0.690598,0.035685,4.05574710247776,13.6528344671202,"DV_16"
21.9583661427673,0.67741,0.088471,3.87796491347918,13.4601360544218,"DV_16"
22.8718524495732,0.669886,0.107426,3.63325740846736,13.0662585034014,"DV_16"
23.9850915615418,0.671308,0.104116,3.7113779323355,13.3630839002268,"DV_16"
22.0663035688606,0.643604,0.156076,3.56029626969616,14.6163945578231,"DV_16"
39.5717416155786,0.671303,0.104127,3.80741799507664,15.2390022675737,"DV_16"
22.8959187202572,0.687466,0.053247,4.071364483799,13.7734467120181,"DV_16"
23.5045536972151,0.676644,0.090587,3.42667952252057,12.6897732426304,"DV_16"
23.8079479131617,0.66681,0.114249,3.71424808243571,12.9275963718821,"DV_16"
21.7845272214939,0.663058,0.122036,3.66860284087309,12.7068934240363,"DV_16"
21.9817204629052,0.65695,0.133713,3.56875883715431,12.4009297052154,"DV_16"
24.1676211444531,0.677539,0.088111,4.0883567512124,12.2694557823129,"DV_16"
21.9752564777115,0.670338,0.106385,2.40642121492384,11.3809750566893,"DV_17"
22.8178101628307,0.652738,0.141177,2.85925025579657,11.5786621315193,"DV_17"
22.1602200528321,0.609788,0.201265,2.84661156662761,12.595306122449,"DV_17"
24.8961281195343,0.666359,0.115213,2.98098595797841,12.482358276644,"DV_17"
22.5780986612755,0.675386,0.093956,2.98860751424698,12.0022675736961,"DV_17"
23.9272564723664,0.677888,0.087125,2.52614046099719,11.3244897959184,"DV_17"
25.0042159245105,0.67327,0.099362,3.17298118136605,11.5504081632653,"DV_17"
25.1650220207209,0.669655,0.107953,2.77484612829437,10.7314512471655,"DV_17"
21.8437134242789,0.68053,0.079258,2.25070194701527,12.1152154195011,"DV_17"
21.7840186475034,0.687758,0.051863,2.27220951561537,10.7314512471655,"DV_17"
22.4677013974162,0.672023,0.102409,2.57743007024124,11.2962585034014,"DV_17"
22.247654837873,0.693088,0.005421,3.56579249450141,10.5055328798186,"DV_17"
22.0945338091337,0.673973,0.097598,2.63644666188931,11.8610657596372,"DV_17"
22.9978531107187,0.675755,0.092982,2.61988016010225,10.2795918367347,"DV_17"
23.662022101227,0.65142,0.143429,2.74239319600627,11.7198639455782,"DV_17"
23.6222395947039,0.68221,0.073816,2.77852215032671,11.3809750566893,"DV_17"
35.7016533275406,0.692321,0.020324,3.82029535902642,17.2272562358277,"DV_19"
21.4870946911335,0.692661,0.015585,3.80665541639861,14.9472789115646,"DV_19"
34.3734306888301,0.689752,0.041177,3.57075687479314,15.4390476190476,"DV_19"
22.0468212018227,0.692981,0.009125,3.82227197600358,14.4720861678005,"DV_19"
21.3794606737244,0.692674,0.01538,3.37398393287644,14.6309297052154,"DV_19"
22.7891478910154,0.690775,0.034426,3.24604942577017,14.9342176870748,"DV_19"
37.5630816589689,0.689814,0.040799,3.99989572609192,16.3063265306122,"DV_19"
37.308764614811,0.688321,0.049086,3.99887188634405,15.5947619047619,"DV_19"
34.876076574433,0.691369,0.029807,3.59845138866125,16.9289115646258,"DV_19"
34.751939026556,0.69098,0.032908,2.96562972563314,16.0987755102041,"DV_19"
10.7835816277395,0.685361,0.062312,3.24827785144364,8.71648526077098,"DVGG_06"
10.6230253645341,0.688038,0.050497,2.93083911666023,9.51698412698413,"DVGG_06"
10.8811799103742,0.664274,0.119571,3.44294673293094,9.22049886621315,"DVGG_06"
11.6195657560309,0.691091,0.032054,3.70840965608697,8.56825396825397,"DVGG_06"
11.9117553902168,0.690082,0.039131,4.22776786226253,9.10190476190476,"DVGG_06"
11.2783135641979,0.693147,0.000303,4.33612163637452,9.16120181405896,"DVGG_06"
11.572989760847,0.693145,0.001104,4.1231926070849,9.47673469387755,"DVGG_06"
12.5034992444189,0.692355,0.019902,5.28190966148919,7.61471655328798,"DVGG_06"
11.2655637934124,0.693138,0.002173,4.73963457493203,8.80975056689342,"DVGG_06"
11.6640939667782,0.692051,0.023407,4.03786008559669,8.05938775510204,"DVGG_06"
11.2486001315607,0.685904,0.060106,3.94397228459177,8.50403628117914,"DVGG_06"
11.5511822079699,0.687192,0.054513,3.91048024416505,8.17054421768708,"DVGG_06"
11.6053129748473,0.682006,0.074496,3.36063527700159,8.89312925170068,"DVGG_06"
11.2680713767318,0.679803,0.081501,3.48957587657418,9.42115646258503,"DVGG_06"
11.044715479741,0.631727,0.173425,2.93751907751004,7.70845804988662,"DVGG_06"
11.2295540716148,0.687858,0.051378,4.1433426750879,8.3607029478458,"DVGG_06"
11.719941879659,0.692626,0.016148,4.41493477977869,8.27176870748299,"DVGG_06"
12.6072474183787,0.686734,0.056567,4.76628181761563,7.91600907029478,"DVGG_06"
13.4250710222257,0.692116,0.022698,5.17846479922977,7.9456462585034,"DVGG_06"
12.5306200062393,0.693136,0.002325,4.64576461169458,8.09387755102041,"DVGG_06"
12.0906458487462,0.69245,0.018663,4.80293795849805,8.33106575963719,"DVGG_06"
10.6866292332147,0.689584,0.042181,3.30733814304416,8.50893424036281,"DVGG_06"
10.7176452565734,0.692959,0.009709,4.82939379340395,8.68684807256236,"DVGG_06"
25.3144438322173,0.674827,0.095415,3.47873069924873,14.3400907029478,"DVGG_10"
22.8173096087079,0.69195,0.024458,2.62567885628619,12.3187755102041,"DVGG_10"
22.9318638447987,0.69204,0.023528,3.10113841935381,11.1815192743764,"DVGG_10"
22.504454232641,0.691964,0.024321,2.64159688707412,10.6495238095238,"DVGG_10"
22.1041810642138,0.692469,0.018406,2.52532595799095,10.1740136054422,"DVGG_10"
21.7980131633666,0.692365,0.01978,2.58585921554833,10.8081405895692,"DVGG_10"
22.7723788766257,0.683491,0.069374,3.1856429308587,12.2621315192744,"DVGG_10"
22.3264157129165,0.677719,0.087604,3.07594250149132,12.0068707482993,"DVGG_10"
23.7422891601046,0.687933,0.051013,2.9753623704893,11.888798185941,"DVGG_14"
24.3559324729038,0.691941,0.024549,3.7230244783768,12.5707029478458,"DVGG_14"
24.175731442227,0.692503,0.017948,4.27831210019996,12.5410430839002,"DVGG_14"
22.731487441866,0.691282,0.030527,4.13749787887014,14.0234240362812,"DVGG_14"
24.6704225174165,0.689889,0.040337,3.48203518337561,13.3415192743764,"DVGG_14"
21.6650586653368,0.689192,0.044439,2.62767104001131,11.5626757369615,"DVGG_14"
22.8095691558754,0.686298,0.058453,2.46384016957503,13.4304761904762,"DVGG_14"
22.9415285551026,0.688979,0.045619,2.7691948373164,12.4224489795918,"DVGG_14"
21.7377956944596,0.690097,0.039033,2.58552678623647,12.0963265306122,"DVGG_14"
22.033218783938,0.691039,0.032453,2.35087670473911,13.371201814059,"DVGG_14"
21.8684623430398,0.69103,0.032527,4.35147115311677,14.6163945578231,"DVGG_18"
23.0478272003037,0.690905,0.033468,4.77766273898718,13.0154195011338,"DVGG_18"
21.5385115803257,0.668745,0.110008,4.1599496199003,12.7189342403628,"DVGG_18"
21.4464339967837,0.685921,0.060037,4.22856751900868,12.926462585034,"DVGG_18"
22.5872874656091,0.671136,0.10452,4.33974424140049,12.8920634920635,"DVGG_18"
23.0184648597065,0.680101,0.080591,4.30782501591821,12.7227891156463,"DVGG_18"
23.5399341390797,0.691484,0.02883,4.05713984804133,13.7101587301587,"DVGG_18"
22.4923492258183,0.689953,0.03994,3.79992186050826,14.4718140589569,"DVGG_18"
22.3594537947238,0.681783,0.075237,3.83507969027765,13.5973015873016,"DVGG_18"
21.7931420853643,0.673402,0.099032,3.49160024236554,11.2365306122449,"IC_02"
23.1740562727927,0.693119,0.003743,3.43423621685307,10.3471201814059,"IC_02"
25.4905179874599,0.693095,0.005107,4.07115702282452,11.592335600907,"IC_02"
22.6066311108129,0.693118,0.003792,3.29613913988353,10.7325396825397,"IC_02"
24.3554125954482,0.687504,0.05307,2.66819072401809,10.9400680272109,"IC_02"
22.8208552989275,0.689783,0.040993,3.18395043834665,10.7028798185941,"IC_02"
