"great.call","SNR.dB","recorder","wavname"
"M3_20190823_060003_IC_02_041.01_snr19.7",8.08431030533417,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_02_041.01_snr19.7.wav"
"M3_20190823_060003_IC_02_041.02_snr21.05",10.8528415889498,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_02_041.02_snr21.05.wav"
"M3_20190823_060003_IC_02_041.03_snr21.33",10.6022407417091,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_02_041.03_snr21.33.wav"
"M3_20190823_060003_IC_02_041.04_snr21.19",10.3369087418732,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_02_041.04_snr21.19.wav"
"M3_20190823_060003_IC_02_041.06_snr19.66",7.97408522107814,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_02_041.06_snr19.66.wav"
"M3_20190823_060003_IC_07_055.01_snr20.63",11.4502858128623,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_07_055.01_snr20.63.wav"
"M3_20190823_060003_IC_07_055.02_snr20.81",10.4470080909487,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_07_055.02_snr20.81.wav"
"M3_20190823_060003_IC_07_055.03_snr19.08",9.23322632737894,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_07_055.03_snr19.08.wav"
"M3_20190823_060003_IC_07_055.04_snr20.35",8.90566278233346,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_07_055.04_snr20.35.wav"
"M3_20190823_060003_IC_07_055.05_snr21.5",12.2885898949833,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_07_055.05_snr21.5.wav"
"M3_20190823_060003_IC_08_018.01_snr21.51",12.6924099411153,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_08_018.01_snr21.51.wav"
"M3_20190823_060003_IC_08_018.02_snr19.63",9.64837420128698,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_08_018.02_snr19.63.wav"
"M3_20190823_060003_IC_08_018.03_snr20.36",12.2309917538577,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_08_018.03_snr20.36.wav"
"M3_20190823_060003_IC_08_018.04_snr20.52",10.479251046874,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_08_018.04_snr20.52.wav"
"M3_20190823_060003_IC_08_018.05_snr20.55",10.1349050287766,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_IC_08_018.05_snr20.55.wav"
"M3_20190823_060003_MB_01_564.01_snr17.7",6.69663825455183,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_01_564.01_snr17.7.wav"
"M3_20190823_060003_MB_01_564.02_snr17",6.46865912560499,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_01_564.02_snr17.wav"
"M3_20190823_060003_MB_01_564.03_snr18.18",5.99178967304859,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_01_564.03_snr18.18.wav"
"M3_20190823_060003_MB_01_564.04_snr17.69",5.6156192081313,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_01_564.04_snr17.69.wav"
"M3_20190823_060003_MB_01_564.05_snr18.51",7.27426668770755,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_01_564.05_snr18.51.wav"
"M3_20190823_060003_MB_05_109.01_snr14.21",9.75922938902157,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_05_109.01_snr14.21.wav"
"M3_20190823_060003_MB_05_109.02_snr11.56",8.72886719788745,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_05_109.02_snr11.56.wav"
"M3_20190823_060003_MB_05_109.03_snr17.08",8.94732280075435,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_05_109.03_snr17.08.wav"
"M3_20190823_060003_MB_05_109.04_snr16.67",11.2012566629336,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_05_109.04_snr16.67.wav"
"M3_20190823_060003_MB_05_109.05_snr17.43",8.94355488448914,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_05_109.05_snr17.43.wav"
"M3_20190823_060003_MB_06_110.01_snr16.97",8.22451908300948,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_06_110.01_snr16.97.wav"
"M3_20190823_060003_MB_06_110.02_snr15.13",5.38161815080718,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_06_110.02_snr15.13.wav"
"M3_20190823_060003_MB_06_110.03_snr14.34",7.89382837812558,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_06_110.03_snr14.34.wav"
"M3_20190823_060003_MB_06_110.04_snr18.17",6.13556053671221,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_06_110.04_snr18.17.wav"
"M3_20190823_060003_MB_06_110.05_snr15.15",7.24194670468792,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_060003_MB_06_110.05_snr15.15.wav"
"M3_20190823_064003_DK_02_021.01_snr14.49",10.596725047942,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_02_021.01_snr14.49.wav"
"M3_20190823_064003_DK_02_021.02_snr14.74",10.0410496294644,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_02_021.02_snr14.74.wav"
"M3_20190823_064003_DK_02_021.03_snr14.22",10.2918403096256,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_02_021.03_snr14.22.wav"
"M3_20190823_064003_DK_02_021.04_snr12.61",11.0449111716273,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_02_021.04_snr12.61.wav"
"M3_20190823_064003_DK_02_021.05_snr13.29",12.8290195091587,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_02_021.05_snr13.29.wav"
"M3_20190823_064003_DK_07_045.01_snr14.98",10.1198057160108,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_07_045.01_snr14.98.wav"
"M3_20190823_064003_DK_07_045.02_snr15.57",10.5174225693812,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_07_045.02_snr15.57.wav"
"M3_20190823_064003_DK_07_045.03_snr16.2",7.32918958165367,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_07_045.03_snr16.2.wav"
"M3_20190823_064003_DK_07_045.04_snr16.8",9.37951852759621,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_07_045.04_snr16.8.wav"
"M3_20190823_064003_DK_07_045.05_snr15.53",9.16317325426331,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_07_045.05_snr15.53.wav"
"M3_20190823_064003_DK_09_030.01_snr16.98",9.89361954429156,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_09_030.01_snr16.98.wav"
"M3_20190823_064003_DK_09_030.02_snr19.85",11.6136821428288,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_09_030.02_snr19.85.wav"
"M3_20190823_064003_DK_09_030.03_snr16.98",9.82565895468809,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_09_030.03_snr16.98.wav"
"M3_20190823_064003_DK_09_030.04_snr16.86",9.53867234294671,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_09_030.04_snr16.86.wav"
"M3_20190823_064003_DK_09_030.05_snr14.27",7.73290981487118,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DK_09_030.05_snr14.27.wav"
"M3_20190823_064003_DV_15_013.01_snr16.59",10.0319246340263,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_15_013.01_snr16.59.wav"
"M3_20190823_064003_DV_15_013.02_snr18.12",7.10310777442356,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_15_013.02_snr18.12.wav"
"M3_20190823_064003_DV_15_013.03_snr11.99",7.46253007461233,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_15_013.03_snr11.99.wav"
"M3_20190823_064003_DV_15_013.04_snr15.05",7.78586157828443,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_15_013.04_snr15.05.wav"
"M3_20190823_064003_DV_15_013.05_snr14.53",5.85799529612926,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_15_013.05_snr14.53.wav"
"M3_20190823_064003_DV_17_012.01_snr20.06",11.7089335115447,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_17_012.01_snr20.06.wav"
"M3_20190823_064003_DV_17_012.02_snr21.15",13.158921453983,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_17_012.02_snr21.15.wav"
"M3_20190823_064003_DV_17_012.03_snr19.87",12.3763916712879,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_17_012.03_snr19.87.wav"
"M3_20190823_064003_DV_17_012.04_snr20.45",11.6638018852958,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_17_012.04_snr20.45.wav"
"M3_20190823_064003_DV_17_012.05_snr19.31",11.4559601015985,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_17_012.05_snr19.31.wav"
"M3_20190823_064003_DV_19_014.01_snr16.73",8.45121297716078,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_19_014.01_snr16.73.wav"
"M3_20190823_064003_DV_19_014.02_snr15.95",12.0944340368897,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_19_014.02_snr15.95.wav"
"M3_20190823_064003_DV_19_014.03_snr18.42",11.6780292744314,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_19_014.03_snr18.42.wav"
"M3_20190823_064003_DV_19_014.04_snr19.13",9.96437059610057,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_19_014.04_snr19.13.wav"
"M3_20190823_064003_DV_19_014.05_snr19.32",11.7364965659154,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_DV_19_014.05_snr19.32.wav"
"M3_20190823_064003_IC_02_041.01_snr20.66",11.5764100037217,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_02_041.01_snr20.66.wav"
"M3_20190823_064003_IC_02_041.02_snr21.65",12.9802254792707,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_02_041.02_snr21.65.wav"
"M3_20190823_064003_IC_02_041.03_snr19.65",8.55432188770203,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_02_041.03_snr19.65.wav"
"M3_20190823_064003_IC_02_041.04_snr21.39",12.2870344415972,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_02_041.04_snr21.39.wav"
"M3_20190823_064003_IC_02_041.06_snr20.6",10.1174368000385,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_02_041.06_snr20.6.wav"
"M3_20190823_064003_IC_07_055.01_snr20.28",11.1318802735927,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_07_055.01_snr20.28.wav"
"M3_20190823_064003_IC_07_055.02_snr20.61",9.8335662158375,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_07_055.02_snr20.61.wav"
"M3_20190823_064003_IC_07_055.03_snr20.51",7.55371425472612,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_07_055.03_snr20.51.wav"
"M3_20190823_064003_IC_07_055.04_snr19.3",7.60128451641955,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_07_055.04_snr19.3.wav"
"M3_20190823_064003_IC_07_055.05_snr22.05",12.8626358162295,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_07_055.05_snr22.05.wav"
"M3_20190823_064003_IC_08_018.01_snr22.17",13.348492267635,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_08_018.01_snr22.17.wav"
"M3_20190823_064003_IC_08_018.02_snr19.72",9.84445988891851,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_08_018.02_snr19.72.wav"
"M3_20190823_064003_IC_08_018.03_snr20.73",12.3136462182242,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_08_018.03_snr20.73.wav"
"M3_20190823_064003_IC_08_018.04_snr21.28",10.899644534039,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_08_018.04_snr21.28.wav"
"M3_20190823_064003_IC_08_018.05_snr21.24",11.5248619510971,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_IC_08_018.05_snr21.24.wav"
"M3_20190823_064003_MB_01_564.01_snr18.52",5.74737987950903,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_MB_01_564.01_snr18.52.wav"
"M3_20190823_064003_MB_01_564.02_snr17.45",5.93000258243013,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_MB_01_564.02_snr17.45.wav"
"M3_20190823_064003_MB_01_564.03_snr18.53",5.89738637377722,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_MB_01_564.03_snr18.53.wav"
"M3_20190823_064003_MB_01_564.04_snr17.94",5.91303091424418,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_MB_01_564.04_snr17.94.wav"
"M3_20190823_064003_MB_01_564.05_snr19.34",7.24001622998971,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_MB_01_564.05_snr19.34.wav"
"M3_20190823_064003_MB_05_109.01_snr15.4",9.93434318011962,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_MB_05_109.01_snr15.4.wav"
"M3_20190823_064003_MB_05_109.02_snr13.41",3.9703752513027,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_MB_05_109.02_snr13.41.wav"
"M3_20190823_064003_MB_05_109.03_snr18.64",6.65215775155238,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_064003_MB_05_109.03_snr18.64.wav"
"M3_20190823_072004_DK_02_021.01_snr14.98",10.6646891202256,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_02_021.01_snr14.98.wav"
"M3_20190823_072004_DK_02_021.02_snr14.19",9.62822560810043,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_02_021.02_snr14.19.wav"
"M3_20190823_072004_DK_02_021.03_snr14.83",9.87855100514245,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_02_021.03_snr14.83.wav"
"M3_20190823_072004_DK_02_021.04_snr12.89",10.374710678148,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_02_021.04_snr12.89.wav"
"M3_20190823_072004_DK_02_021.05_snr12.21",13.2874365363895,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_02_021.05_snr12.21.wav"
"M3_20190823_072004_DK_07_045.01_snr14.87",9.95346177674963,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_07_045.01_snr14.87.wav"
"M3_20190823_072004_DK_07_045.02_snr16.84",11.1247677673459,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_07_045.02_snr16.84.wav"
"M3_20190823_072004_DK_07_045.03_snr17.89",8.17929604199675,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_07_045.03_snr17.89.wav"
"M3_20190823_072004_DK_07_045.04_snr16.27",11.1826262590852,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_07_045.04_snr16.27.wav"
"M3_20190823_072004_DK_07_045.05_snr16.13",9.69575390155863,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_07_045.05_snr16.13.wav"
"M3_20190823_072004_DK_09_030.01_snr17.39",11.1842086325852,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_09_030.01_snr17.39.wav"
"M3_20190823_072004_DK_09_030.02_snr20.61",13.0559457503101,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_09_030.02_snr20.61.wav"
"M3_20190823_072004_DK_09_030.03_snr17.21",10.7890106054544,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_09_030.03_snr17.21.wav"
"M3_20190823_072004_DK_09_030.04_snr17.49",10.8539525294831,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_09_030.04_snr17.49.wav"
"M3_20190823_072004_DK_09_030.05_snr13.86",8.74275914824558,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DK_09_030.05_snr13.86.wav"
"M3_20190823_072004_DV_15_013.01_snr17",10.8865354128077,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DV_15_013.01_snr17.wav"
"M3_20190823_072004_DV_15_013.02_snr17.66",10.9769727104389,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DV_15_013.02_snr17.66.wav"
"M3_20190823_072004_DV_15_013.03_snr12.64",10.0619605493347,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DV_15_013.03_snr12.64.wav"
"M3_20190823_072004_DV_15_013.04_snr13.54",9.4426340721935,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DV_15_013.04_snr13.54.wav"
"M3_20190823_072004_DV_15_013.05_snr13.98",7.08676996626904,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DV_15_013.05_snr13.98.wav"
"M3_20190823_072004_DV_17_012.01_snr20.77",13.2080831537097,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DV_17_012.01_snr20.77.wav"
"M3_20190823_072004_DV_17_012.02_snr21.29",12.6705111616796,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DV_17_012.02_snr21.29.wav"
"M3_20190823_072004_DV_17_012.03_snr20.56",12.3166508504788,"M3","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M3_20190823_072004_DV_17_012.03_snr20.56.wav"
