"great.call","SNR.dB","recorder","wavname"
"M1_20190823_064003_DV_19_014.02_snr19.94",19.5657561829583,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_DV_19_014.02_snr19.94.wav"
"M1_20190823_064003_DV_19_014.03_snr23.13",18.8585571610818,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_DV_19_014.03_snr23.13.wav"
"M1_20190823_064003_DV_19_014.04_snr22.3",18.1451502717259,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_DV_19_014.04_snr22.3.wav"
"M1_20190823_064003_DV_19_014.05_snr22.45",19.3694563148128,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_DV_19_014.05_snr22.45.wav"
"M1_20190823_064003_IC_02_041.01_snr25.08",19.1901071288554,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_02_041.01_snr25.08.wav"
"M1_20190823_064003_IC_02_041.02_snr26.79",19.8043099398349,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_02_041.02_snr26.79.wav"
"M1_20190823_064003_IC_02_041.03_snr26.42",20.5120504061134,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_02_041.03_snr26.42.wav"
"M1_20190823_064003_IC_02_041.04_snr26.16",21.1671431926667,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_02_041.04_snr26.16.wav"
"M1_20190823_064003_IC_02_041.06_snr24.73",18.8110642669048,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_02_041.06_snr24.73.wav"
"M1_20190823_064003_IC_07_055.01_snr26.09",20.633745097226,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_07_055.01_snr26.09.wav"
"M1_20190823_064003_IC_07_055.02_snr25.85",18.2923458614069,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_07_055.02_snr25.85.wav"
"M1_20190823_064003_IC_07_055.03_snr25.63",18.2277221851693,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_07_055.03_snr25.63.wav"
"M1_20190823_064003_IC_07_055.04_snr25.58",17.5829411651292,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_07_055.04_snr25.58.wav"
"M1_20190823_064003_IC_07_055.05_snr27.65",22.4568813819432,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_07_055.05_snr27.65.wav"
"M1_20190823_064003_IC_08_018.01_snr26.82",22.2191649595322,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_08_018.01_snr26.82.wav"
"M1_20190823_064003_IC_08_018.02_snr24.6",18.3434295940209,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_08_018.02_snr24.6.wav"
"M1_20190823_064003_IC_08_018.03_snr26.63",21.4075374589854,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_08_018.03_snr26.63.wav"
"M1_20190823_064003_IC_08_018.04_snr25.86",18.7095899434653,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_08_018.04_snr25.86.wav"
"M1_20190823_064003_IC_08_018.05_snr25.89",20.8853919640199,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_IC_08_018.05_snr25.89.wav"
"M1_20190823_064003_MB_01_564.01_snr23.36",16.1359136627325,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_MB_01_564.01_snr23.36.wav"
"M1_20190823_064003_MB_01_564.02_snr22.38",17.6370953536994,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_MB_01_564.02_snr22.38.wav"
"M1_20190823_064003_MB_01_564.03_snr23.82",17.986094984526,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_MB_01_564.03_snr23.82.wav"
"M1_20190823_064003_MB_01_564.04_snr23.7",16.9574667949837,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_MB_01_564.04_snr23.7.wav"
"M1_20190823_064003_MB_01_564.05_snr24.15",16.460351578229,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_MB_01_564.05_snr24.15.wav"
"M1_20190823_064003_MB_05_109.01_snr17.17",19.1891942045981,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_MB_05_109.01_snr17.17.wav"
"M1_20190823_064003_MB_05_109.02_snr13.75",15.5918094078413,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_MB_05_109.02_snr13.75.wav"
"M1_20190823_064003_MB_05_109.03_snr23.2",16.2184045952048,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_064003_MB_05_109.03_snr23.2.wav"
"M1_20190823_072004_DK_02_021.01_snr18.4",16.8186126290452,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_02_021.01_snr18.4.wav"
"M1_20190823_072004_DK_02_021.02_snr18.5",15.3865042266633,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_02_021.02_snr18.5.wav"
"M1_20190823_072004_DK_02_021.03_snr18.48",16.5778820354316,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_02_021.03_snr18.48.wav"
"M1_20190823_072004_DK_02_021.04_snr15.8",17.5630416585062,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_02_021.04_snr15.8.wav"
"M1_20190823_072004_DK_02_021.05_snr14.55",19.0981582473045,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_02_021.05_snr14.55.wav"
"M1_20190823_072004_DK_07_045.01_snr17.95",17.9903553067564,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_07_045.01_snr17.95.wav"
"M1_20190823_072004_DK_07_045.02_snr20.74",18.6975072101205,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_07_045.02_snr20.74.wav"
"M1_20190823_072004_DK_07_045.03_snr18.71",15.3282065217218,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_07_045.03_snr18.71.wav"
"M1_20190823_072004_DK_07_045.04_snr21.03",15.7331884770441,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_07_045.04_snr21.03.wav"
"M1_20190823_072004_DK_07_045.05_snr19.67",16.3997418494917,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_07_045.05_snr19.67.wav"
"M1_20190823_072004_DK_09_030.01_snr21.4",17.798020502732,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_09_030.01_snr21.4.wav"
"M1_20190823_072004_DK_09_030.02_snr24.17",19.6376136196201,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_09_030.02_snr24.17.wav"
"M1_20190823_072004_DK_09_030.03_snr21.91",17.7452805581677,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_09_030.03_snr21.91.wav"
"M1_20190823_072004_DK_09_030.04_snr21.62",18.1783871599014,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_09_030.04_snr21.62.wav"
"M1_20190823_072004_DK_09_030.05_snr18.81",16.6151419657092,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DK_09_030.05_snr18.81.wav"
"M1_20190823_072004_DV_15_013.01_snr21.85",18.5953676582941,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DV_15_013.01_snr21.85.wav"
"M1_20190823_072004_DV_15_013.02_snr21.84",18.597582150757,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DV_15_013.02_snr21.84.wav"
"M1_20190823_072004_DV_15_013.03_snr13.69",19.4744419912199,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DV_15_013.03_snr13.69.wav"
"M1_20190823_072004_DV_15_013.04_snr16.52",17.298831264755,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DV_15_013.04_snr16.52.wav"
"M1_20190823_072004_DV_15_013.05_snr17.39",16.0315231959282,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DV_15_013.05_snr17.39.wav"
"M1_20190823_072004_DV_17_012.01_snr25.15",21.4096522656326,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DV_17_012.01_snr25.15.wav"
"M1_20190823_072004_DV_17_012.02_snr26.61",20.6811330501725,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DV_17_012.02_snr26.61.wav"
"M1_20190823_072004_DV_17_012.03_snr25.94",20.124190554799,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DV_17_012.03_snr25.94.wav"
"M1_20190823_072004_DV_17_012.04_snr25.38",17.8981818659125,"M1","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M1_20190823_072004_DV_17_012.04_snr25.38.wav"
