"great.call","SNR.dB","recorder","wavname"
"M4_20190823_060003_DV_19_014.02_snr14.57",6.47544975884944,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_DV_19_014.02_snr14.57.wav"
"M4_20190823_060003_DV_19_014.03_snr17.47",7.0477649947237,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_DV_19_014.03_snr17.47.wav"
"M4_20190823_060003_DV_19_014.04_snr18.75",4.28867926357815,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_DV_19_014.04_snr18.75.wav"
"M4_20190823_060003_DV_19_014.05_snr18.38",6.27054212692225,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_DV_19_014.05_snr18.38.wav"
"M4_20190823_060003_IC_02_041.01_snr19.86",5.89640370853542,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_02_041.01_snr19.86.wav"
"M4_20190823_060003_IC_02_041.02_snr21",6.65396967443917,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_02_041.02_snr21.wav"
"M4_20190823_060003_IC_02_041.03_snr21.33",7.535126045029,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_02_041.03_snr21.33.wav"
"M4_20190823_060003_IC_02_041.04_snr20.47",6.2940330055182,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_02_041.04_snr20.47.wav"
"M4_20190823_060003_IC_02_041.06_snr20.39",5.75638969844277,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_02_041.06_snr20.39.wav"
"M4_20190823_060003_IC_07_055.01_snr20.29",5.97884030545365,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_07_055.01_snr20.29.wav"
"M4_20190823_060003_IC_07_055.02_snr20.23",6.88336620984701,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_07_055.02_snr20.23.wav"
"M4_20190823_060003_IC_07_055.03_snr19.59",8.36810626080194,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_07_055.03_snr19.59.wav"
"M4_20190823_060003_IC_07_055.04_snr20.13",6.67027016012318,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_07_055.04_snr20.13.wav"
"M4_20190823_060003_IC_07_055.05_snr21.05",10.1991092773086,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_07_055.05_snr21.05.wav"
"M4_20190823_060003_IC_08_018.01_snr20.59",9.38848757904234,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_08_018.01_snr20.59.wav"
"M4_20190823_060003_IC_08_018.02_snr18.62",7.08296049305798,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_08_018.02_snr18.62.wav"
"M4_20190823_060003_IC_08_018.03_snr19.9",7.68365897305115,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_08_018.03_snr19.9.wav"
"M4_20190823_060003_IC_08_018.04_snr18.69",6.40347806144353,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_08_018.04_snr18.69.wav"
"M4_20190823_060003_IC_08_018.05_snr19.63",6.8560528741131,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_IC_08_018.05_snr19.63.wav"
"M4_20190823_060003_MB_01_564.01_snr17.92",5.23750069507846,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_01_564.01_snr17.92.wav"
"M4_20190823_060003_MB_01_564.02_snr17.07",4.34663138179311,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_01_564.02_snr17.07.wav"
"M4_20190823_060003_MB_01_564.03_snr17.1",1.6498135637382,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_01_564.03_snr17.1.wav"
"M4_20190823_060003_MB_01_564.04_snr17.72",3.0270507238853,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_01_564.04_snr17.72.wav"
"M4_20190823_060003_MB_01_564.05_snr17.82",3.42795849414779,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_01_564.05_snr17.82.wav"
"M4_20190823_060003_MB_05_109.01_snr14.89",9.01427930099477,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_05_109.01_snr14.89.wav"
"M4_20190823_060003_MB_05_109.02_snr12.99",7.12300045336081,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_05_109.02_snr12.99.wav"
"M4_20190823_060003_MB_05_109.03_snr17.99",7.7823034811363,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_05_109.03_snr17.99.wav"
"M4_20190823_060003_MB_05_109.04_snr17.06",9.15430496007787,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_05_109.04_snr17.06.wav"
"M4_20190823_060003_MB_05_109.05_snr18.05",7.9556795301894,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_05_109.05_snr18.05.wav"
"M4_20190823_060003_MB_06_110.01_snr16.37",3.68543530460933,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_06_110.01_snr16.37.wav"
"M4_20190823_060003_MB_06_110.02_snr14.73",2.94145874109813,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_06_110.02_snr14.73.wav"
"M4_20190823_060003_MB_06_110.03_snr14.54",5.01388374678561,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_06_110.03_snr14.54.wav"
"M4_20190823_060003_MB_06_110.04_snr17.42",4.59961401337606,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_06_110.04_snr17.42.wav"
"M4_20190823_060003_MB_06_110.05_snr14.55",4.16847323255675,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_060003_MB_06_110.05_snr14.55.wav"
"M4_20190823_064003_DK_02_021.01_snr13.78",8.21398331039254,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_02_021.01_snr13.78.wav"
"M4_20190823_064003_DK_02_021.02_snr12.98",6.0285418077804,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_02_021.02_snr12.98.wav"
"M4_20190823_064003_DK_02_021.03_snr15.45",7.15603682795707,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_02_021.03_snr15.45.wav"
"M4_20190823_064003_DK_02_021.04_snr13.18",7.91051336420487,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_02_021.04_snr13.18.wav"
"M4_20190823_064003_DK_02_021.05_snr13.59",11.0116067581121,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_02_021.05_snr13.59.wav"
"M4_20190823_064003_DK_07_045.01_snr14.4",8.81285151093825,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_07_045.01_snr14.4.wav"
"M4_20190823_064003_DK_07_045.02_snr14.77",9.73785501551199,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_07_045.02_snr14.77.wav"
"M4_20190823_064003_DK_07_045.03_snr15.67",7.09869714790963,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_07_045.03_snr15.67.wav"
"M4_20190823_064003_DK_07_045.04_snr16.14",7.87023457395416,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_07_045.04_snr16.14.wav"
"M4_20190823_064003_DK_07_045.05_snr15.68",6.77519952743478,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_07_045.05_snr15.68.wav"
"M4_20190823_064003_DK_09_030.01_snr17.49",8.16600716855994,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_09_030.01_snr17.49.wav"
"M4_20190823_064003_DK_09_030.02_snr19.95",8.07825775469486,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_09_030.02_snr19.95.wav"
"M4_20190823_064003_DK_09_030.03_snr16.56",7.06516098309,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_09_030.03_snr16.56.wav"
"M4_20190823_064003_DK_09_030.04_snr18.09",7.33266542505412,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_09_030.04_snr18.09.wav"
"M4_20190823_064003_DK_09_030.05_snr17.42",5.25549999109358,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DK_09_030.05_snr17.42.wav"
"M4_20190823_064003_DV_15_013.01_snr17.39",8.38034987705663,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_15_013.01_snr17.39.wav"
"M4_20190823_064003_DV_15_013.02_snr19.39",5.94395733701305,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_15_013.02_snr19.39.wav"
"M4_20190823_064003_DV_15_013.03_snr12.25",4.61606239612231,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_15_013.03_snr12.25.wav"
"M4_20190823_064003_DV_15_013.04_snr17.87",5.83684582739364,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_15_013.04_snr17.87.wav"
"M4_20190823_064003_DV_15_013.05_snr16.31",2.15851226203873,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_15_013.05_snr16.31.wav"
"M4_20190823_064003_DV_17_012.01_snr20.5",10.1013916445169,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_17_012.01_snr20.5.wav"
"M4_20190823_064003_DV_17_012.02_snr21.76",12.5343794879553,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_17_012.02_snr21.76.wav"
"M4_20190823_064003_DV_17_012.03_snr19.88",11.5725415788397,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_17_012.03_snr19.88.wav"
"M4_20190823_064003_DV_17_012.04_snr20.69",9.64320223709408,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_17_012.04_snr20.69.wav"
"M4_20190823_064003_DV_17_012.05_snr19.92",10.4144205078023,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_17_012.05_snr19.92.wav"
"M4_20190823_064003_DV_19_014.01_snr16.7",7.89409922644789,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_19_014.01_snr16.7.wav"
"M4_20190823_064003_DV_19_014.02_snr17.64",11.1554926192823,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_19_014.02_snr17.64.wav"
"M4_20190823_064003_DV_19_014.03_snr18.47",11.4928567819588,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_19_014.03_snr18.47.wav"
"M4_20190823_064003_DV_19_014.04_snr19.48",8.27223488223233,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_19_014.04_snr19.48.wav"
"M4_20190823_064003_DV_19_014.05_snr19.93",10.3015297042547,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_DV_19_014.05_snr19.93.wav"
"M4_20190823_064003_IC_02_041.01_snr21.25",10.8264320325893,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_02_041.01_snr21.25.wav"
"M4_20190823_064003_IC_02_041.02_snr22.58",13.0990527679459,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_02_041.02_snr22.58.wav"
"M4_20190823_064003_IC_02_041.03_snr20.16",3.16827261769939,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_02_041.03_snr20.16.wav"
"M4_20190823_064003_IC_02_041.04_snr21.51",9.50052158884431,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_02_041.04_snr21.51.wav"
"M4_20190823_064003_IC_02_041.06_snr21.43",9.42812329355236,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_02_041.06_snr21.43.wav"
"M4_20190823_064003_IC_07_055.01_snr20.15",8.86272284797237,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_07_055.01_snr20.15.wav"
"M4_20190823_064003_IC_07_055.02_snr20.5",7.68133957778454,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_07_055.02_snr20.5.wav"
"M4_20190823_064003_IC_07_055.03_snr21.11",7.65728567120646,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_07_055.03_snr21.11.wav"
"M4_20190823_064003_IC_07_055.04_snr19.34",6.61541639271193,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_07_055.04_snr19.34.wav"
"M4_20190823_064003_IC_07_055.05_snr21.8",11.2030642984605,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_07_055.05_snr21.8.wav"
"M4_20190823_064003_IC_08_018.01_snr22.55",12.0588435600112,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_08_018.01_snr22.55.wav"
"M4_20190823_064003_IC_08_018.02_snr20.46",8.34181880472105,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_08_018.02_snr20.46.wav"
"M4_20190823_064003_IC_08_018.03_snr19.99",9.67789325769569,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_08_018.03_snr19.99.wav"
"M4_20190823_064003_IC_08_018.04_snr19.78",7.89239083373788,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_08_018.04_snr19.78.wav"
"M4_20190823_064003_IC_08_018.05_snr22.12",10.6635836865463,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_IC_08_018.05_snr22.12.wav"
"M4_20190823_064003_MB_01_564.01_snr19.14",7.52551828666351,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_MB_01_564.01_snr19.14.wav"
"M4_20190823_064003_MB_01_564.02_snr17.83",4.68695489946901,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_MB_01_564.02_snr17.83.wav"
"M4_20190823_064003_MB_01_564.03_snr18.37",2.11298299470756,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_MB_01_564.03_snr18.37.wav"
"M4_20190823_064003_MB_01_564.04_snr18.04",1.96584761759593,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_MB_01_564.04_snr18.04.wav"
"M4_20190823_064003_MB_01_564.05_snr20.51",8.46379745874395,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_MB_01_564.05_snr20.51.wav"
"M4_20190823_064003_MB_05_109.01_snr14.89",7.3698149080825,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_MB_05_109.01_snr14.89.wav"
"M4_20190823_064003_MB_05_109.02_snr14.78",4.11135285592285,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_MB_05_109.02_snr14.78.wav"
"M4_20190823_064003_MB_05_109.03_snr17.79",6.20253747474592,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_MB_05_109.03_snr17.79.wav"
"M4_20190823_064003_MB_05_109.04_snr18.87",11.1784820695637,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_064003_MB_05_109.04_snr18.87.wav"
"M4_20190823_072003_DK_02_021.01_snr14.13",6.85547142021599,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_02_021.01_snr14.13.wav"
"M4_20190823_072003_DK_02_021.02_snr14.29",6.52343617783204,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_02_021.02_snr14.29.wav"
"M4_20190823_072003_DK_02_021.03_snr13.3",7.30212552167496,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_02_021.03_snr13.3.wav"
"M4_20190823_072003_DK_02_021.04_snr12.4",6.98432454371424,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_02_021.04_snr12.4.wav"
"M4_20190823_072003_DK_02_021.05_snr12.9",9.04110845781075,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_02_021.05_snr12.9.wav"
"M4_20190823_072003_DK_07_045.01_snr14.76",7.85442252620093,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_07_045.01_snr14.76.wav"
"M4_20190823_072003_DK_07_045.02_snr14.24",9.29811168111961,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_07_045.02_snr14.24.wav"
"M4_20190823_072003_DK_07_045.03_snr11.83",6.19625179888479,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_07_045.03_snr11.83.wav"
"M4_20190823_072003_DK_07_045.04_snr14.8",8.58433232012341,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_07_045.04_snr14.8.wav"
"M4_20190823_072003_DK_07_045.05_snr15.18",8.55898112131961,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_07_045.05_snr15.18.wav"
"M4_20190823_072003_DK_09_030.01_snr17.51",8.48944474299704,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_09_030.01_snr17.51.wav"
"M4_20190823_072003_DK_09_030.02_snr20.51",10.3034722492274,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_09_030.02_snr20.51.wav"
"M4_20190823_072003_DK_09_030.03_snr16.95",7.91936488960493,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_09_030.03_snr16.95.wav"
"M4_20190823_072003_DK_09_030.04_snr17.45",7.90886899223659,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_09_030.04_snr17.45.wav"
"M4_20190823_072003_DK_09_030.05_snr14.28",6.36546807679246,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DK_09_030.05_snr14.28.wav"
"M4_20190823_072003_DV_15_013.01_snr15.92",8.09465676227336,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DV_15_013.01_snr15.92.wav"
"M4_20190823_072003_DV_15_013.02_snr17.37",9.29916736253504,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DV_15_013.02_snr17.37.wav"
"M4_20190823_072003_DV_15_013.03_snr12.17",7.83978387745621,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DV_15_013.03_snr12.17.wav"
"M4_20190823_072003_DV_15_013.04_snr13.14",6.41235438272731,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DV_15_013.04_snr13.14.wav"
"M4_20190823_072003_DV_15_013.05_snr13.82",5.5437439878689,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DV_15_013.05_snr13.82.wav"
"M4_20190823_072003_DV_17_012.01_snr20.94",10.3519240819701,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DV_17_012.01_snr20.94.wav"
"M4_20190823_072003_DV_17_012.02_snr21.43",10.73921303086,"M4","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M4_20190823_072003_DV_17_012.02_snr21.43.wav"
