"great.call","SNR.dB","recorder","wavname"
"M7_20190823_100005_IC_07_055.02_snr13.58",-4.9619750360697,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_IC_07_055.02_snr13.58.wav"
"M7_20190823_100005_IC_07_055.03_snr13.49",-3.17188246398426,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_IC_07_055.03_snr13.49.wav"
"M7_20190823_100005_IC_07_055.04_snr12.42",-4.17978667738853,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_IC_07_055.04_snr12.42.wav"
"M7_20190823_100005_IC_07_055.05_snr14.32",-2.63287912981814,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_IC_07_055.05_snr14.32.wav"
"M7_20190823_100005_IC_08_018.01_snr13.74",1.06519364807013,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_IC_08_018.01_snr13.74.wav"
"M7_20190823_100005_IC_08_018.02_snr12.58",-0.61657330392151,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_IC_08_018.02_snr12.58.wav"
"M7_20190823_100005_IC_08_018.03_snr12.75",-1.35568018920778,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_IC_08_018.03_snr12.75.wav"
"M7_20190823_100005_IC_08_018.04_snr12.41",-2.4812495127169,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_IC_08_018.04_snr12.41.wav"
"M7_20190823_100005_IC_08_018.05_snr13.89",-1.3442578513428,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_IC_08_018.05_snr13.89.wav"
"M7_20190823_100005_MB_01_564.01_snr13.77",-5.82651693071886,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_MB_01_564.01_snr13.77.wav"
"M7_20190823_100005_MB_01_564.02_snr13.84",-2.26777393697983,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_MB_01_564.02_snr13.84.wav"
"M7_20190823_100005_MB_01_564.03_snr11.82",-5.10311489906693,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_MB_01_564.03_snr11.82.wav"
"M7_20190823_100005_MB_01_564.04_snr12.36",-0.954684736738095,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_MB_01_564.04_snr12.36.wav"
"M7_20190823_100005_MB_01_564.05_snr14",-2.35377703789072,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_100005_MB_01_564.05_snr14.wav"
"M7_20190823_112006_DK_02_021.01_snr11.86",0.621187109182399,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_02_021.01_snr11.86.wav"
"M7_20190823_112006_DK_02_021.02_snr12.91",-0.367559102498423,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_02_021.02_snr12.91.wav"
"M7_20190823_112006_DK_02_021.03_snr12.56",-4.15999758818773,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_02_021.03_snr12.56.wav"
"M7_20190823_112006_DK_02_021.04_snr13.13",-4.37069100418297,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_02_021.04_snr13.13.wav"
"M7_20190823_112006_DK_02_021.05_snr13.03",-5.23595754568878,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_02_021.05_snr13.03.wav"
"M7_20190823_112006_DK_07_045.01_snr11.42",-3.14779023611176,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_07_045.01_snr11.42.wav"
"M7_20190823_112006_DK_07_045.02_snr12.49",-0.0350987985609744,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_07_045.02_snr12.49.wav"
"M7_20190823_112006_DK_07_045.03_snr13.06",-2.7254980538396,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_07_045.03_snr13.06.wav"
"M7_20190823_112006_DK_07_045.04_snr11.49",-1.61952250166441,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_07_045.04_snr11.49.wav"
"M7_20190823_112006_DK_07_045.05_snr11.83",-3.74313662086288,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_07_045.05_snr11.83.wav"
"M7_20190823_112006_DK_09_030.01_snr11.96",-4.03875774078309,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_09_030.01_snr11.96.wav"
"M7_20190823_112006_DK_09_030.02_snr11.54",-1.40388441504885,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_09_030.02_snr11.54.wav"
"M7_20190823_112006_DK_09_030.03_snr10.01",1.33564573728321,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_09_030.03_snr10.01.wav"
"M7_20190823_112006_DK_09_030.04_snr11.64",-0.254363491879076,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_09_030.04_snr11.64.wav"
"M7_20190823_112006_DK_09_030.05_snr10.84",-5.42878750674959,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DK_09_030.05_snr10.84.wav"
"M7_20190823_112006_DV_15_013.01_snr11.11",0.851906340937081,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_15_013.01_snr11.11.wav"
"M7_20190823_112006_DV_15_013.02_snr11.17",0.729186705379502,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_15_013.02_snr11.17.wav"
"M7_20190823_112006_DV_15_013.03_snr10.72",0.41941865756797,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_15_013.03_snr10.72.wav"
"M7_20190823_112006_DV_15_013.04_snr12.04",2.34945020822697,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_15_013.04_snr12.04.wav"
"M7_20190823_112006_DV_15_013.05_snr12.58",-2.46433819078183,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_15_013.05_snr12.58.wav"
"M7_20190823_112006_DV_17_012.01_snr12.62",-2.58630103374467,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_17_012.01_snr12.62.wav"
"M7_20190823_112006_DV_17_012.02_snr12.69",-2.83913680805002,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_17_012.02_snr12.69.wav"
"M7_20190823_112006_DV_17_012.03_snr13.7",-1.86566015219638,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_17_012.03_snr13.7.wav"
"M7_20190823_112006_DV_17_012.04_snr12.31",2.86793983819137,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_17_012.04_snr12.31.wav"
"M7_20190823_112006_DV_17_012.05_snr13.09",2.062522714462,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_17_012.05_snr13.09.wav"
"M7_20190823_112006_DV_19_014.01_snr11.86",1.0856872085009,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_19_014.01_snr11.86.wav"
"M7_20190823_112006_DV_19_014.02_snr12.81",1.0778736269553,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_19_014.02_snr12.81.wav"
"M7_20190823_112006_DV_19_014.03_snr13.69",2.44610033997059,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_19_014.03_snr13.69.wav"
"M7_20190823_112006_DV_19_014.04_snr12.76",0.2395386330319,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_19_014.04_snr12.76.wav"
"M7_20190823_112006_DV_19_014.05_snr14.45",0.720197039281072,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_DV_19_014.05_snr14.45.wav"
"M7_20190823_112006_IC_02_041.01_snr13.28",1.14791810751262,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_02_041.01_snr13.28.wav"
"M7_20190823_112006_IC_02_041.02_snr14.78",2.03177028760166,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_02_041.02_snr14.78.wav"
"M7_20190823_112006_IC_02_041.03_snr14.82",-1.94029508259725,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_02_041.03_snr14.82.wav"
"M7_20190823_112006_IC_02_041.04_snr14.26",-3.54175464632838,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_02_041.04_snr14.26.wav"
"M7_20190823_112006_IC_02_041.06_snr13.53",-1.47102205436499,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_02_041.06_snr13.53.wav"
"M7_20190823_112006_IC_07_055.01_snr13.14",-4.95216744126324,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_07_055.01_snr13.14.wav"
"M7_20190823_112006_IC_07_055.02_snr13.95",-0.192104392672544,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_07_055.02_snr13.95.wav"
"M7_20190823_112006_IC_07_055.03_snr14.71",1.3277947964198,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_07_055.03_snr14.71.wav"
"M7_20190823_112006_IC_07_055.04_snr12.84",-3.97496122552745,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_07_055.04_snr12.84.wav"
"M7_20190823_112006_IC_07_055.05_snr14.15",0.500880014816985,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_07_055.05_snr14.15.wav"
"M7_20190823_112006_IC_08_018.01_snr13.35",-3.28412963387609,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_08_018.01_snr13.35.wav"
"M7_20190823_112006_IC_08_018.02_snr14.61",-2.18084919979429,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_08_018.02_snr14.61.wav"
"M7_20190823_112006_IC_08_018.03_snr14.57",5.0302938895252,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_08_018.03_snr14.57.wav"
"M7_20190823_112006_IC_08_018.04_snr13.33",0.230741785380454,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_08_018.04_snr13.33.wav"
"M7_20190823_112006_IC_08_018.05_snr14.55",2.6856916005844,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_IC_08_018.05_snr14.55.wav"
"M7_20190823_112006_MB_01_564.01_snr14.92",-1.82911824806461,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_01_564.01_snr14.92.wav"
"M7_20190823_112006_MB_01_564.02_snr14.09",4.00134098573441,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_01_564.02_snr14.09.wav"
"M7_20190823_112006_MB_01_564.03_snr14.31",1.46987795216034,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_01_564.03_snr14.31.wav"
"M7_20190823_112006_MB_01_564.04_snr14.07",2.48666653506477,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_01_564.04_snr14.07.wav"
"M7_20190823_112006_MB_01_564.05_snr12.51",-2.3047199101023,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_01_564.05_snr12.51.wav"
"M7_20190823_112006_MB_05_109.01_snr13.79",-2.76871205080853,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_05_109.01_snr13.79.wav"
"M7_20190823_112006_MB_05_109.02_snr10.77",-1.37217184651716,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_05_109.02_snr10.77.wav"
"M7_20190823_112006_MB_05_109.03_snr13.28",-3.74264701095858,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_05_109.03_snr13.28.wav"
"M7_20190823_112006_MB_05_109.04_snr12.04",0.30753484742697,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_05_109.04_snr12.04.wav"
"M7_20190823_112006_MB_05_109.05_snr11.79",-0.152316730031232,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_05_109.05_snr11.79.wav"
"M7_20190823_112006_MB_06_110.01_snr13.28",0.315794736595322,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_06_110.01_snr13.28.wav"
"M7_20190823_112006_MB_06_110.02_snr12.25",-5.39460407957329,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_06_110.02_snr12.25.wav"
"M7_20190823_112006_MB_06_110.03_snr11.09",1.1755453346109,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_06_110.03_snr11.09.wav"
"M7_20190823_112006_MB_06_110.04_snr13.15",-0.0425713495635125,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_06_110.04_snr13.15.wav"
"M7_20190823_112006_MB_06_110.05_snr10.84",0.871876213290007,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_112006_MB_06_110.05_snr10.84.wav"
"M7_20190823_132007_DK_02_021.01_snr11.79",-7.54681488260186,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_02_021.01_snr11.79.wav"
"M7_20190823_132007_DK_02_021.02_snr11.73",-3.77074313340634,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_02_021.02_snr11.73.wav"
"M7_20190823_132007_DK_02_021.03_snr10.94",-0.196620360626228,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_02_021.03_snr10.94.wav"
"M7_20190823_132007_DK_02_021.04_snr12.61",-2.07955642160706,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_02_021.04_snr12.61.wav"
"M7_20190823_132007_DK_02_021.05_snr10.82",-0.270921307024741,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_02_021.05_snr10.82.wav"
"M7_20190823_132007_DK_07_045.01_snr11.41",-2.29897167985131,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_07_045.01_snr11.41.wav"
"M7_20190823_132007_DK_07_045.02_snr11.58",-2.64297723895086,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_07_045.02_snr11.58.wav"
"M7_20190823_132007_DK_07_045.03_snr10.04",-5.12354716916279,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_07_045.03_snr10.04.wav"
"M7_20190823_132007_DK_07_045.04_snr11.82",-0.673052205647665,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_07_045.04_snr11.82.wav"
"M7_20190823_132007_DK_07_045.05_snr11.82",-0.487349232948085,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_07_045.05_snr11.82.wav"
"M7_20190823_132007_DK_09_030.01_snr11.63",-1.43877869984545,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_09_030.01_snr11.63.wav"
"M7_20190823_132007_DK_09_030.02_snr12.24",-2.3756899067183,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_09_030.02_snr12.24.wav"
"M7_20190823_132007_DK_09_030.03_snr12.75",-1.4431971417476,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_09_030.03_snr12.75.wav"
"M7_20190823_132007_DK_09_030.04_snr11.81",-3.16849617998546,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_09_030.04_snr11.81.wav"
"M7_20190823_132007_DK_09_030.05_snr10.49",-1.76388666077661,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DK_09_030.05_snr10.49.wav"
"M7_20190823_132007_DV_15_013.01_snr11.5",-3.23969951011753,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_15_013.01_snr11.5.wav"
"M7_20190823_132007_DV_15_013.02_snr11.33",-0.376773854037211,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_15_013.02_snr11.33.wav"
"M7_20190823_132007_DV_15_013.03_snr11.14",-0.903494348522933,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_15_013.03_snr11.14.wav"
"M7_20190823_132007_DV_15_013.04_snr11.77",-3.13834168051169,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_15_013.04_snr11.77.wav"
"M7_20190823_132007_DV_15_013.05_snr11.9",-4.00145627892457,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_15_013.05_snr11.9.wav"
"M7_20190823_132007_DV_17_012.01_snr12.71",-1.63896182365591,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_17_012.01_snr12.71.wav"
"M7_20190823_132007_DV_17_012.02_snr12.88",0.0373587063953147,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_17_012.02_snr12.88.wav"
"M7_20190823_132007_DV_17_012.03_snr12.36",-1.68420865379392,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_17_012.03_snr12.36.wav"
"M7_20190823_132007_DV_17_012.04_snr12.52",0.148162874607546,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_17_012.04_snr12.52.wav"
"M7_20190823_132007_DV_17_012.05_snr12.44",0.736946964720317,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_17_012.05_snr12.44.wav"
"M7_20190823_132007_DV_19_014.01_snr11.76",-2.53672768286389,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_19_014.01_snr11.76.wav"
"M7_20190823_132007_DV_19_014.02_snr11.62",-1.89761615070767,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_19_014.02_snr11.62.wav"
"M7_20190823_132007_DV_19_014.03_snr12.79",-2.66203870416598,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_19_014.03_snr12.79.wav"
"M7_20190823_132007_DV_19_014.04_snr12.47",-1.36683371383272,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_19_014.04_snr12.47.wav"
"M7_20190823_132007_DV_19_014.05_snr12.52",-1.81664996408322,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_DV_19_014.05_snr12.52.wav"
"M7_20190823_132007_IC_02_041.01_snr12.57",-3.78124161566337,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_02_041.01_snr12.57.wav"
"M7_20190823_132007_IC_02_041.02_snr14.24",0.938323884337313,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_02_041.02_snr14.24.wav"
"M7_20190823_132007_IC_02_041.03_snr13.82",0.371699498871605,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_02_041.03_snr13.82.wav"
"M7_20190823_132007_IC_02_041.04_snr13.59",-1.36994693139316,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_02_041.04_snr13.59.wav"
"M7_20190823_132007_IC_02_041.06_snr12.4",-0.399904953944471,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_02_041.06_snr12.4.wav"
"M7_20190823_132007_IC_07_055.01_snr12.42",-0.353042435059199,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_07_055.01_snr12.42.wav"
"M7_20190823_132007_IC_07_055.02_snr12.19",-0.767877325729203,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_07_055.02_snr12.19.wav"
"M7_20190823_132007_IC_07_055.03_snr12.44",-0.921740605917966,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_07_055.03_snr12.44.wav"
"M7_20190823_132007_IC_07_055.04_snr12.21",-2.13674743297565,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_07_055.04_snr12.21.wav"
"M7_20190823_132007_IC_07_055.05_snr12.86",1.60257861258105,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_07_055.05_snr12.86.wav"
"M7_20190823_132007_IC_08_018.01_snr12.87",1.72094293677736,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_08_018.01_snr12.87.wav"
"M7_20190823_132007_IC_08_018.02_snr12.68",-2.41050661098711,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_08_018.02_snr12.68.wav"
"M7_20190823_132007_IC_08_018.03_snr12.91",0.79646706117409,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_08_018.03_snr12.91.wav"
"M7_20190823_132007_IC_08_018.04_snr12.53",-0.530143468906292,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_08_018.04_snr12.53.wav"
"M7_20190823_132007_IC_08_018.05_snr12.56",0.0353980230454269,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_IC_08_018.05_snr12.56.wav"
"M7_20190823_132007_MB_01_564.01_snr12.44",-3.5030277613742,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_01_564.01_snr12.44.wav"
"M7_20190823_132007_MB_01_564.02_snr12.34",-1.99885167951603,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_01_564.02_snr12.34.wav"
"M7_20190823_132007_MB_01_564.03_snr12.45",-3.12344084372601,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_01_564.03_snr12.45.wav"
"M7_20190823_132007_MB_01_564.04_snr11.85",-4.08354344046653,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_01_564.04_snr11.85.wav"
"M7_20190823_132007_MB_01_564.05_snr12.45",-3.76348162616248,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_01_564.05_snr12.45.wav"
"M7_20190823_132007_MB_05_109.01_snr11.7",-1.94683798227245,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_05_109.01_snr11.7.wav"
"M7_20190823_132007_MB_05_109.02_snr12.47",-2.61774157949448,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_05_109.02_snr12.47.wav"
"M7_20190823_132007_MB_05_109.03_snr11.89",-1.93478677049793,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_05_109.03_snr11.89.wav"
"M7_20190823_132007_MB_05_109.04_snr11.41",-1.16263541920332,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_05_109.04_snr11.41.wav"
"M7_20190823_132007_MB_05_109.05_snr11.71",-1.30086329687183,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_05_109.05_snr11.71.wav"
"M7_20190823_132007_MB_06_110.01_snr12.78",-3.09371907788652,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_06_110.01_snr12.78.wav"
"M7_20190823_132007_MB_06_110.02_snr11.92",-6.68489931549237,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_06_110.02_snr11.92.wav"
"M7_20190823_132007_MB_06_110.03_snr11.63",-4.55893513821848,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_06_110.03_snr11.63.wav"
"M7_20190823_132007_MB_06_110.04_snr12.59",-1.58850148778391,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_06_110.04_snr12.59.wav"
"M7_20190823_132007_MB_06_110.05_snr11.27",-0.62676375882629,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_132007_MB_06_110.05_snr11.27.wav"
"M7_20190823_140008_DK_02_021.01_snr15.87",0.0753264224957049,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_140008_DK_02_021.01_snr15.87.wav"
"M7_20190823_140008_DK_02_021.02_snr11.7",-3.90630975027707,"M7","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M7_20190823_140008_DK_02_021.02_snr11.7.wav"
