"great.call","SNR.dB","recorder","wavname"
"M2_20190823_060003_MB_01_564.05_snr22.08",14.3693717060511,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_01_564.05_snr22.08.wav"
"M2_20190823_060003_MB_05_109.01_snr14.67",16.6004141441041,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_05_109.01_snr14.67.wav"
"M2_20190823_060003_MB_05_109.02_snr13.87",13.4014701473709,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_05_109.02_snr13.87.wav"
"M2_20190823_060003_MB_05_109.03_snr19.4",14.6999446930171,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_05_109.03_snr19.4.wav"
"M2_20190823_060003_MB_05_109.04_snr19.45",16.087600637082,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_05_109.04_snr19.45.wav"
"M2_20190823_060003_MB_05_109.05_snr19.09",16.4326682474598,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_05_109.05_snr19.09.wav"
"M2_20190823_060003_MB_06_110.01_snr20.33",15.1853697822567,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_06_110.01_snr20.33.wav"
"M2_20190823_060003_MB_06_110.02_snr17.09",11.8769512246265,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_06_110.02_snr17.09.wav"
"M2_20190823_060003_MB_06_110.03_snr15.39",14.5496888581517,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_06_110.03_snr15.39.wav"
"M2_20190823_060003_MB_06_110.04_snr22.19",15.5498004078684,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_06_110.04_snr22.19.wav"
"M2_20190823_060003_MB_06_110.05_snr17.37",13.581134182473,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_060003_MB_06_110.05_snr17.37.wav"
"M2_20190823_064003_DK_02_021.01_snr16.82",13.8902736437591,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_02_021.01_snr16.82.wav"
"M2_20190823_064003_DK_02_021.02_snr17.27",13.8662985496852,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_02_021.02_snr17.27.wav"
"M2_20190823_064003_DK_02_021.03_snr16.59",13.8746407242869,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_02_021.03_snr16.59.wav"
"M2_20190823_064003_DK_02_021.04_snr14.6",14.3277112900327,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_02_021.04_snr14.6.wav"
"M2_20190823_064003_DK_02_021.05_snr14.44",16.3413317937511,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_02_021.05_snr14.44.wav"
"M2_20190823_064003_DK_07_045.01_snr16.26",15.2397234063111,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_07_045.01_snr16.26.wav"
"M2_20190823_064003_DK_07_045.02_snr16.79",16.6143042171274,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_07_045.02_snr16.79.wav"
"M2_20190823_064003_DK_07_045.03_snr11.99",13.0113647260196,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_07_045.03_snr11.99.wav"
"M2_20190823_064003_DK_07_045.04_snr17.01",14.964445603338,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_07_045.04_snr17.01.wav"
"M2_20190823_064003_DK_07_045.05_snr17.22",13.808106517418,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_07_045.05_snr17.22.wav"
"M2_20190823_064003_DK_09_030.01_snr19.5",15.5403350711577,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_09_030.01_snr19.5.wav"
"M2_20190823_064003_DK_09_030.02_snr21.67",16.1295106447316,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_09_030.02_snr21.67.wav"
"M2_20190823_064003_DK_09_030.03_snr19.2",13.6679103456486,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_09_030.03_snr19.2.wav"
"M2_20190823_064003_DK_09_030.04_snr19.77",14.2293907533941,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_09_030.04_snr19.77.wav"
"M2_20190823_064003_DK_09_030.05_snr18.09",13.0692498156798,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DK_09_030.05_snr18.09.wav"
"M2_20190823_064003_DV_15_013.01_snr18.75",15.3377733672753,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_15_013.01_snr18.75.wav"
"M2_20190823_064003_DV_15_013.02_snr19.88",14.7223979466102,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_15_013.02_snr19.88.wav"
"M2_20190823_064003_DV_15_013.03_snr13.55",15.0906948640033,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_15_013.03_snr13.55.wav"
"M2_20190823_064003_DV_15_013.04_snr15.73",14.1604560013506,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_15_013.04_snr15.73.wav"
"M2_20190823_064003_DV_15_013.05_snr16.41",11.6763065234286,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_15_013.05_snr16.41.wav"
"M2_20190823_064003_DV_17_012.01_snr23.23",14.9887282642298,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_17_012.01_snr23.23.wav"
"M2_20190823_064003_DV_17_012.02_snr24.2",18.5033691329004,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_17_012.02_snr24.2.wav"
"M2_20190823_064003_DV_17_012.03_snr23.18",17.5547087364261,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_17_012.03_snr23.18.wav"
"M2_20190823_064003_DV_17_012.04_snr23.21",15.8346181805669,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_17_012.04_snr23.21.wav"
"M2_20190823_064003_DV_17_012.05_snr22.96",17.5342933855992,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_17_012.05_snr22.96.wav"
"M2_20190823_064003_DV_19_014.01_snr19.8",14.5048330907786,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_19_014.01_snr19.8.wav"
"M2_20190823_064003_DV_19_014.02_snr19.01",16.2889715720296,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_19_014.02_snr19.01.wav"
"M2_20190823_064003_DV_19_014.03_snr21.44",16.3943454604232,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_19_014.03_snr21.44.wav"
"M2_20190823_064003_DV_19_014.04_snr21.74",14.1901164512417,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_19_014.04_snr21.74.wav"
"M2_20190823_064003_DV_19_014.05_snr21.76",15.8033156947507,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_DV_19_014.05_snr21.76.wav"
"M2_20190823_064003_IC_02_041.01_snr22.78",17.0164836676276,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_02_041.01_snr22.78.wav"
"M2_20190823_064003_IC_02_041.02_snr24.5",17.2767718389365,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_02_041.02_snr24.5.wav"
"M2_20190823_064003_IC_02_041.03_snr23.14",15.4116084544777,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_02_041.03_snr23.14.wav"
"M2_20190823_064003_IC_02_041.04_snr23.76",17.4140898879538,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_02_041.04_snr23.76.wav"
"M2_20190823_064003_IC_02_041.06_snr22.08",14.5675612999866,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_02_041.06_snr22.08.wav"
"M2_20190823_064003_IC_07_055.01_snr23.11",16.0288519540551,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_07_055.01_snr23.11.wav"
"M2_20190823_064003_IC_07_055.02_snr23.16",15.8357492022183,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_07_055.02_snr23.16.wav"
"M2_20190823_064003_IC_07_055.03_snr23.39",13.760876423709,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_07_055.03_snr23.39.wav"
"M2_20190823_064003_IC_07_055.04_snr21.83",12.5867458212022,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_07_055.04_snr21.83.wav"
"M2_20190823_064003_IC_07_055.05_snr24.66",18.6658834290141,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_07_055.05_snr24.66.wav"
"M2_20190823_064003_IC_08_018.01_snr24.01",18.6194559383283,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_08_018.01_snr24.01.wav"
"M2_20190823_064003_IC_08_018.02_snr22.05",12.8681791031324,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_08_018.02_snr22.05.wav"
"M2_20190823_064003_IC_08_018.03_snr23.31",16.3069924452369,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_08_018.03_snr23.31.wav"
"M2_20190823_064003_IC_08_018.04_snr23.47",15.4487292921412,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_08_018.04_snr23.47.wav"
"M2_20190823_064003_IC_08_018.05_snr23.02",17.5339711735499,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_IC_08_018.05_snr23.02.wav"
"M2_20190823_064003_MB_01_564.01_snr21.73",12.7930785556742,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_MB_01_564.01_snr21.73.wav"
"M2_20190823_064003_MB_01_564.02_snr20.26",15.3952126079038,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_MB_01_564.02_snr20.26.wav"
"M2_20190823_064003_MB_01_564.03_snr22.06",15.3169596375816,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_MB_01_564.03_snr22.06.wav"
"M2_20190823_064003_MB_01_564.04_snr21.56",14.0580683313054,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_MB_01_564.04_snr21.56.wav"
"M2_20190823_064003_MB_01_564.05_snr22.46",13.9906957878346,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_MB_01_564.05_snr22.46.wav"
"M2_20190823_064003_MB_05_109.01_snr16.7",15.3588114350482,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_MB_05_109.01_snr16.7.wav"
"M2_20190823_064003_MB_05_109.02_snr14.89",10.5051410897456,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_MB_05_109.02_snr14.89.wav"
"M2_20190823_064003_MB_05_109.03_snr20.13",11.600768800763,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_MB_05_109.03_snr20.13.wav"
"M2_20190823_064003_MB_05_109.04_snr21.06",15.9602702726774,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_064003_MB_05_109.04_snr21.06.wav"
"M2_20190823_072004_DK_02_021.01_snr16.47",13.6655862446038,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_02_021.01_snr16.47.wav"
"M2_20190823_072004_DK_02_021.02_snr16.88",12.7138075768055,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_02_021.02_snr16.88.wav"
"M2_20190823_072004_DK_02_021.03_snr16.31",12.6826731418972,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_02_021.03_snr16.31.wav"
"M2_20190823_072004_DK_02_021.04_snr14.48",14.1212415986296,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_02_021.04_snr14.48.wav"
"M2_20190823_072004_DK_02_021.05_snr14.35",15.8756310037673,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_02_021.05_snr14.35.wav"
"M2_20190823_072004_DK_07_045.01_snr15.66",15.0347699504102,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_07_045.01_snr15.66.wav"
"M2_20190823_072004_DK_07_045.02_snr16.59",15.7788274516416,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_07_045.02_snr16.59.wav"
"M2_20190823_072004_DK_07_045.03_snr19.74",12.8753403077353,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_07_045.03_snr19.74.wav"
"M2_20190823_072004_DK_07_045.04_snr16.63",13.9586308006147,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_07_045.04_snr16.63.wav"
"M2_20190823_072004_DK_07_045.05_snr17.38",12.9608184301171,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_07_045.05_snr17.38.wav"
"M2_20190823_072004_DK_09_030.01_snr19.4",15.5184952825306,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_09_030.01_snr19.4.wav"
"M2_20190823_072004_DK_09_030.02_snr21.71",16.3301196449614,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_09_030.02_snr21.71.wav"
"M2_20190823_072004_DK_09_030.03_snr19.45",14.4390249720543,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_09_030.03_snr19.45.wav"
"M2_20190823_072004_DK_09_030.04_snr20.32",15.2156082589338,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_09_030.04_snr20.32.wav"
"M2_20190823_072004_DK_09_030.05_snr17.82",14.1598084880979,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DK_09_030.05_snr17.82.wav"
"M2_20190823_072004_DV_15_013.01_snr18.48",16.7782159470682,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DV_15_013.01_snr18.48.wav"
"M2_20190823_072004_DV_15_013.02_snr19.24",14.8748235291648,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DV_15_013.02_snr19.24.wav"
"M2_20190823_072004_DV_15_013.03_snr12.7",15.9203561979618,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DV_15_013.03_snr12.7.wav"
"M2_20190823_072004_DV_15_013.04_snr15.07",15.4676550215316,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DV_15_013.04_snr15.07.wav"
"M2_20190823_072004_DV_15_013.05_snr15.44",13.0338572483142,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DV_15_013.05_snr15.44.wav"
"M2_20190823_072004_DV_17_012.01_snr23.29",18.5661096401359,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DV_17_012.01_snr23.29.wav"
"M2_20190823_072004_DV_17_012.02_snr23.75",17.4669331160841,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DV_17_012.02_snr23.75.wav"
"M2_20190823_072004_DV_17_012.03_snr23.57",17.4581154685376,"M2","/Volumes/DJC 1TB/VocalIndividualityClips/SoundFilesSNR/M2_20190823_072004_DV_17_012.03_snr23.57.wav"
